dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,epoch,character
0.19732167,0.08412901,-1.1429225,-0.79001063,-0.64273065,-0.34723133,0.7279502,-0.04305137,0.86566794,0.4569238,0,M
0.47052127,0.8173295,-0.50805044,0.30614048,0.625669,-0.18966848,0.083303526,1.3976558,-0.36526635,0.48734865,0,`
0.16121645,-0.2516796,0.12982343,0.52016026,-0.1704453,0.09848448,0.77976024,-1.485932,-0.65922844,-0.5778345,0,C
0.5435812,-0.7272708,0.029381648,-0.28047553,1.1687498,0.4034829,-0.58594114,-0.6890543,0.6454073,0.5767307,0,A
-0.91733193,-0.7235866,-0.6368885,0.67742336,-0.01730065,0.99375796,-0.54652995,-0.47306213,-0.5099581,0.00059481256,0,1
0.456965,0.09654384,0.091688916,-1.4827511,0.22770679,0.29518256,0.811557,0.80190116,0.12576455,0.34414285,0,0
-0.21683587,-1.0514865,0.12665594,0.46955425,0.33889735,-0.970863,-0.42627355,-0.77599186,0.8770503,-0.01787135,0,B
0.44709533,0.028853416,-0.91309184,0.45850307,-1.4246637,-0.11628667,0.17925294,0.58129954,-0.30033004,0.5018802,0,H
0.0006939212,-0.97859925,-0.7042161,0.5705432,0.82957095,-0.66417813,0.92641056,-0.22381328,-0.13151753,-0.4073772,0,P
0.47673565,0.29220387,-0.7091351,0.68635213,-0.390102,-0.109646305,1.0443926,-0.9685554,0.55598134,-0.45958152,0,x
0.7791207,0.31007937,-0.16827454,1.1453884,-0.019380596,-0.05821662,-0.38392857,-0.39462787,-0.26304856,-1.2571791,0,I
0.34581417,-1.3018839,-0.85507154,-0.02510481,-0.24393778,0.12848356,-0.25160435,-0.110890694,-0.5302496,1.0104225,0,W
0.61099374,-0.45477438,-0.96037006,0.27690455,-0.6801089,-0.5457875,-0.45518345,0.31859577,-0.35494202,0.68589437,0,D
-0.20073192,-1.28651,-0.681924,-0.033560917,-0.05054499,-1.2351344,0.29700366,0.269871,-0.11078699,0.37016818,0,R
0.22858885,1.2273537,0.51142037,0.776671,0.8219174,0.057431854,-0.874595,-0.05800589,0.13435912,0.33376825,0,F
0.4750905,-0.114694536,0.050405193,-0.28244507,-0.23169652,-0.81027234,1.2295886,-1.1952845,-0.006213037,0.16721733,0,L
0.16561751,0.15168075,-0.25048125,0.5759244,1.0915914,-0.6412614,0.448056,0.13366202,-0.8555786,1.0008556,0,G
-1.3543334,0.196807,-0.8760209,-0.62160796,0.44305447,0.5963965,0.20984729,0.34637946,0.48697454,-0.14175354,0,J
-0.38716367,0.54765385,-0.15892038,-0.73604894,-0.23351878,-0.5403915,0.15708433,-0.597623,-0.88390934,0.60767305,0,2
-0.3470629,-0.028215073,-0.50087875,-0.5857024,0.64880633,0.60660726,-0.3843554,-0.3438595,-1.3476403,-0.6432719,0,N
-0.5439237,0.6060995,-1.0040317,0.13068353,-0.09181975,-1.1576991,-0.7238034,0.09901169,-0.065201096,0.65191144,0,5
0.16425358,-0.31606898,0.1285228,-0.5276514,1.0834497,0.7274637,0.5772562,0.53688127,-0.43616116,0.27676934,0,j
0.27951148,-0.53431547,0.4924202,1.2709074,-0.22653767,-0.064481564,-0.14265703,0.49650717,-0.20073229,-1.1899817,0,9
0.014289389,1.1117917,-1.3708848,0.088752896,0.3558751,0.24806921,-0.542536,-0.22240376,0.2800181,-0.5158563,0,E
0.5553039,1.0620528,0.23666815,0.93071294,-0.001581818,-0.19370024,-0.6403258,0.014540674,0.9764913,-0.49005833,0,O
-0.8899761,0.50946605,0.59370863,0.24273425,0.1960228,0.67633617,0.028694768,-1.3598148,0.3752822,-0.22442208,0,q
0.28346202,0.23912631,-0.4169917,0.7714846,0.387783,-0.66574746,-0.35282522,1.215368,0.7957219,0.5148042,0,K
-0.5859346,-0.8180499,0.5493551,-0.56951636,1.1118413,0.74460536,-0.3427784,-0.49045834,-0.45968527,0.036737632,0,3
-0.78146404,0.31946042,0.82106584,0.8643154,0.49166813,0.4453802,-0.88726664,0.52979743,0.2683995,0.3501149,0,6
-0.149801,0.5868402,-0.49261963,0.77844286,-0.50470215,0.46064487,0.8225813,-0.45686874,-1.094961,-0.4830156,0,z
0.10384952,-0.92124456,0.40213966,-0.66866696,0.4632534,-0.2538706,0.064965434,0.4358153,0.13848457,1.4280423,0,;
-0.7749308,0.1828327,-0.032993697,-1.5123478,0.73307115,0.14589134,-0.6128651,-0.325774,-0.15187117,-0.11956059,0,4
0.7127422,-0.3515524,-0.53529924,-0.37246943,0.5786756,-1.0741986,-0.39337292,-0.97490555,-0.27662253,-0.5221673,0,U
-0.24484816,0.74375206,-0.5837816,-0.48842117,-1.0571367,-0.32232752,-0.16776566,-0.9000873,-0.57692564,-0.6441641,0,7
0.92899513,0.12680514,-0.09316358,1.2459056,0.42213127,0.5176927,0.009625858,0.97401303,0.1651497,0.3710238,0,8
0.7343394,-0.33342752,0.8630953,-0.6628608,1.1387721,-0.025092805,0.13750067,0.6737857,0.28752106,0.5588025,0,$
0.6850165,-0.83022815,0.39220595,0.6740528,0.17975077,1.0575194,0.18596405,-0.8602075,0.44829878,0.32730898,0,:
0.04572741,0.93550617,-0.113737,-0.14904249,-0.35749492,1.270662,-0.17290387,0.6735768,0.01045797,0.9281656,0,)
-0.89829814,0.092212126,0.15058467,1.0238729,0.60723937,-0.17008428,-0.6434127,0.50411004,-1.0067694,-0.18494979,0,(
-0.16719793,-0.57103693,0.6927028,1.1409178,-0.21093756,0.075474635,-1.198812,0.56951904,-0.18434256,-0.13694876,0,Y
0.9527397,0.37591505,0.19175665,0.24565923,-0.30969608,0.04427281,-0.7659304,0.45390058,-1.3073082,-0.50423545,0,V
0.23818474,0.52856046,0.3626814,-0.09201953,0.5868823,0.027146446,0.23669206,-1.5409604,-0.8583899,-0.10631649,0,?
-0.64826465,0.21244901,-0.35495493,0.61154056,1.2337431,-0.09240837,0.93606704,-0.32294494,-0.26032922,0.675052,0,!
-1.0973896,-0.36543983,0.7580164,0.17426488,-0.8555198,0.5487989,0.21973996,0.015693909,-0.23469952,0.95943856,0,&
-0.16091034,-0.021564182,0.3742747,1.0379734,-0.88109446,-0.5488589,1.0122603,0.068985544,0.7086482,0.38338795,0,%
0.06741284,-0.4764922,0.75994426,1.1194106,0.60358757,-0.47549218,-0.94328177,-0.5337271,-0.32737422,0.25609508,0,Z
-0.7604088,-0.5382377,0.6590388,0.06709713,0.37033144,1.0077863,-0.82468927,-0.8136388,0.14354047,-0.42159256,0,Q
0.94008505,0.4155719,-0.45815206,0.8793591,0.526202,-0.40874803,0.8282695,-0.82938474,-0.3737019,0.05327716,0,/
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,~
-0.6653072,-0.46156207,-0.5525814,-0.9802148,-0.6662163,-0.3448257,-0.63818634,-0.8076093,-0.6236477,0.25876543,1, 
-0.65367275,-0.33458713,-0.10123874,1.0895444,0.36537746,0.22990534,-0.6849527,-0.98237926,0.6139814,0.51560366,1,e
0.85052073,0.73173976,-0.85123765,0.38163474,0.40852243,0.50346404,-1.0234364,-0.24487287,0.06590158,-0.5820872,1,t
-0.8512232,-0.40284002,1.4296358,-0.22124505,0.159562,-0.9497456,0.25882256,0.011321807,-0.021793028,0.09809179,1,a
-0.01769474,0.20765284,-0.20804329,-0.22128475,1.5505661,-0.46539596,0.51772624,-0.12514539,-0.51993996,0.8303188,1,o
-0.27849066,-0.8083052,0.400462,-0.03959071,0.66033465,1.431628,-0.14100955,0.39762726,-0.3820593,-0.54551536,1,n
0.4913088,-0.55066526,-1.117118,-0.49443498,0.3568461,-1.1374459,-0.036596414,-0.7176797,-0.0837776,0.13571891,1,i
1.1109588,-0.12701452,0.3050317,0.2587131,-0.30983806,-0.5637188,0.092955,-0.37618002,0.6714517,-1.2549433,1,r
-0.5610245,0.21672985,-0.20344913,1.1108783,-1.0531766,0.056863036,-0.09642191,0.4355574,0.8460062,-0.57938665,1,s
-0.16857931,0.7253699,-0.51341176,-0.2858712,-0.1942977,1.0950084,0.68870395,0.84209526,0.2601851,-0.7805167,1,h
0.84166104,-0.4439886,0.1933568,0.51964116,0.6943525,0.048017774,1.0907259,-0.025148833,-0.9012095,-0.53071696,1,l
-0.009489157,-0.02095294,0.637811,-0.32752222,0.46131918,0.4765964,1.253784,0.30024022,0.8562314,-0.8063415,1,d
0.95073354,-0.52215266,-0.55387414,0.5245302,-1.2258431,0.603478,-0.19459464,-0.20917968,-0.4763117,-0.25725484,1,c
0.31125337,0.4978822,0.41658357,-0.7906867,0.03333668,-0.7277673,-0.25381777,-1.2526869,0.7816439,0.28484288,1,u
0.8949133,0.4395418,0.42246193,-1.0421418,-0.8564101,-0.33758914,0.5029572,0.53047025,-0.10954995,-0.58960074,1,m
0.3039268,-0.2348714,0.08610875,0.15887666,0.028590493,0.8540869,0.6536546,1.1520916,-0.58540225,0.9961172,1,f
0.3275175,-0.09466534,-0.5175926,0.025128225,-0.90569955,-0.49364877,1.0739584,0.71551555,0.36149046,0.8665083,1,p
1.3548491,-0.27912846,-0.34874365,-0.39813578,0.22249019,0.4300888,0.1352305,0.7669084,0.74437946,0.641344,1,g
0.06626049,0.6444529,-0.27817643,0.17472209,1.0965527,0.03660632,0.19524318,1.3116775,0.49688953,0.14619705,1,y
0.55554974,1.0815856,0.110166624,0.46282357,0.6504483,0.2864148,0.20571339,-0.42074662,-0.712929,-1.0307591,1,w
-0.028964859,1.1332618,-1.1709852,-0.53676754,-0.65863603,-0.31710866,0.6208812,0.039658856,-0.018643353,0.36575925,1,b
-0.5289114,1.0416436,0.49791673,0.7153476,0.54309577,0.7840304,-0.2888166,0.73157525,0.49615803,0.31802616,1,.
-0.16898747,0.15792304,0.9229553,0.87848896,0.99207824,0.08192042,0.41632152,-0.16165814,0.744688,0.7602414,1,","
0.88683844,0.386627,-0.41616344,-0.06859107,-0.47523516,0.51800334,1.293776,0.28732637,-0.32304507,-0.72883046,1,v
0.590808,1.1798966,0.89073765,-0.35298324,-0.336989,-0.24677138,0.39743388,0.43699768,0.697598,-0.57511514,1,k
-0.46767506,0.7504808,0.39885205,-0.37744433,0.5699105,-0.09948901,-1.5318565,0.37789428,0.1991245,0.22972879,1,'
0.8383123,0.20649974,-0.78235066,-0.7999939,-0.6036992,0.36070263,-0.9473781,-0.4124862,-0.37686503,0.41367862,1,T
-0.5921313,-0.9203689,-0.8745022,-0.7906416,-0.592361,0.3670859,-0.2512023,0.0535104,0.05387133,0.8605266,1,-
-0.0058586802,-1.5486201,0.062181927,-0.59104466,-0.3922457,0.48471403,-0.1277002,-0.57777125,-0.2927475,-0.4895587,1,S
0.06619799,-0.8158756,-0.21778782,-0.2594565,-0.98009914,-0.15418346,0.9048114,0.21314803,0.9907583,0.5825275,1,M
-0.07340202,0.81312215,-0.78286207,0.1841492,0.90841615,0.45725963,-0.44461638,0.7242029,-0.58178353,0.7531662,1,`
0.44211322,-0.44659653,-0.35330543,0.3053317,-0.9053508,0.34537733,0.35063607,-1.1276491,-0.9724873,-0.32835963,1,C
-0.13058949,-1.4425404,0.6249472,-0.18935463,-0.12304428,0.106158696,-0.16793704,-0.5239081,0.5567775,0.8312283,1,A
-1.0400991,-0.2340479,-0.1534996,0.45883375,0.22033925,0.687749,-0.74759203,-0.13938293,-0.36410412,1.0798318,1,1
-0.20880848,0.09182212,0.5519323,-1.2657732,0.7587579,0.32927942,0.12884144,0.6852957,0.17333291,0.8323706,1,0
0.23955436,0.13672133,-0.9428022,0.42107806,-0.06250689,-0.23761703,0.21369396,0.20880887,0.19431484,0.38131663,1,B
0.030127518,0.25344363,-0.99866885,0.15828277,-1.0742711,0.3164107,0.42118442,1.1215868,-0.20803797,0.4129417,1,H
0.11901176,-0.78515536,-0.94190776,0.33635664,0.05219287,-0.66257864,1.3128567,0.31769544,-0.1907566,0.17204003,1,P
-0.1561459,0.45772776,-0.28026044,1.087875,-0.7000674,0.28676096,0.72382206,-0.87155706,0.666435,0.0072525945,1,x
0.07423556,-0.12985648,0.45411462,1.2435385,0.6574157,-0.78516513,-0.40186524,-0.8337885,0.05447436,-0.41179717,1,I
0.2518937,-0.35957554,-1.0086415,-0.40571412,-1.2803298,0.51896685,-0.09284493,0.3998732,-0.7300357,0.123495184,1,W
0.6870217,-0.5156446,-0.34905022,0.13971673,-1.2155898,-0.49710485,-0.060728032,0.44522488,0.47391054,0.4075802,1,D
0.4877669,-0.8375683,-0.35528964,0.64504147,-0.6526,-0.4446704,0.5638801,0.36054653,0.34800917,-0.81137145,1,R
0.66027814,0.28090492,0.36171022,0.44704834,-0.2692818,-0.13061064,0.2673268,0.33156902,-0.3442315,0.91028625,1,F
0.9084963,0.0027833576,0.17625852,0.40163004,0.04698792,0.18783177,1.4193512,-0.92746025,0.0211249,-0.20668133,1,L
0.75386155,0.22095776,-0.39268947,1.0608772,0.1984368,-0.3625491,0.99140424,0.29048723,0.08685364,0.7548072,1,G
-0.6549494,-0.65133554,-1.0279903,-0.4784534,0.102564365,0.5570637,0.83180666,-0.22004543,0.7572415,-0.42763782,1,J
-0.82016563,0.70203584,0.52231747,-0.29521438,0.18842763,0.117011875,-0.10134876,-0.22134405,-0.7808635,1.2456964,1,2
-0.8272916,-0.71488875,0.35840452,0.009292656,-0.30023846,1.0303844,0.16984354,0.06333082,-0.9813551,-0.34254786,1,N
-0.9775174,0.2490492,-0.24220525,0.2745836,-0.05365332,-0.30350873,-0.57019734,0.43376052,-0.22151971,1.347051,1,5
0.48522526,0.043578357,-0.58054835,-1.0248113,0.75621384,0.56314415,0.8559334,0.41174582,-0.5219943,0.55835193,1,j
-0.74479395,-0.50516397,0.38167188,1.1482059,-0.22771004,0.07022863,-1.033707,0.30499288,-0.7122227,0.02058906,1,9
-0.8125132,-0.54906213,-0.5665216,0.3338729,-0.32502654,-0.24373865,-0.36533278,-0.7574913,0.6001553,0.5305255,1,E
0.09458874,0.50551784,-0.1866212,0.3612143,-0.09888811,-0.47126076,-1.0152779,-0.55840766,0.23767705,0.3268326,1,O
-0.24227436,0.820144,-0.5482952,0.30928463,-0.30020642,0.7546869,0.6660663,-0.93521315,0.58777,0.74092114,1,q
0.7285998,-0.38663492,-0.89661926,0.049144965,-1.0300272,-0.5068459,-0.16189983,1.0106431,-0.040710956,0.14084254,1,K
-0.87435097,-0.29032472,0.38878128,-0.5670422,0.8239908,0.6607147,-0.49613255,-0.14894496,-0.1916019,0.72063315,1,3
-0.9653358,-0.06118921,0.33933163,0.16174796,0.24746746,0.23696071,-1.0333174,0.37663496,-0.21463495,1.0860413,1,6
-0.005267857,0.8957671,-0.111168794,0.5723182,-0.12353302,0.58098054,0.98498744,0.22374009,-0.60648257,-0.71622485,1,z
-0.36548805,0.10632251,0.78602093,0.31224185,0.7329202,0.7220848,0.118459545,0.9456079,0.48249453,0.96964055,1,;
-1.1927997,0.04947696,0.43765152,-0.9940454,0.48103634,0.5681044,-0.47315016,-0.023137847,-0.09840615,0.635194,1,4
0.7004198,-0.29733473,0.075482845,0.07559341,-0.04635827,-0.97614366,-0.08885784,-0.62948096,0.5178969,-0.41970885,1,U
-0.8918446,0.46082062,0.29090288,0.01205851,-0.15520367,-0.0092322435,-0.29635093,-0.60409087,-0.51045245,0.66058606,1,7
-0.19877903,-0.46281356,-0.14043489,0.5661369,-0.04038639,-0.012203083,-0.82524043,0.4156624,-0.25803047,1.1183513,1,8
-0.42258573,-0.973502,0.25648895,-0.7401184,0.38411802,0.083912954,-0.4233244,-0.3145369,-0.7020442,1.1552324,1,$
-0.06052395,-0.09375369,0.7189652,1.1336886,0.3361662,1.2577662,-0.034536716,-0.042768974,0.57293713,0.39890334,1,:
-0.26016125,0.49184564,0.81445396,0.50006354,0.23057196,0.50280374,0.5327772,0.6085109,0.8503741,1.0458282,1,)
-0.6717335,0.24090765,0.80218565,1.009806,0.9851194,-0.22496994,0.27317962,0.54656553,-0.1664776,0.44686624,1,(
0.783433,0.078200534,0.108071186,0.4836266,-0.62906575,0.5053862,-0.5084746,1.1904831,-0.87371933,-0.21029112,1,Y
0.6999448,0.5109218,1.1565843,0.74767154,-0.40485808,-0.049862724,-0.09744812,0.89928603,-0.53519815,-0.10741554,1,V
-0.6116722,0.85379404,0.84048533,0.5323881,1.1282814,0.3957519,0.06037738,-0.36616814,-0.18573797,0.5524294,1,?
-0.7619226,0.62367636,0.077858716,0.7072926,1.2265338,0.39539284,0.6631239,0.32692996,-0.005195608,0.56286156,1,!
-0.869271,0.3913112,0.9713892,0.6824495,0.16628638,0.9515657,0.107937925,0.59651816,0.10980356,0.589076,1,&
-0.40053326,0.23242049,0.4250109,0.37806794,-0.9566255,-0.70564014,0.4848147,0.4545835,0.9318829,0.66802555,1,%
0.5139458,-0.14792916,0.5659551,0.9978652,0.111908436,-0.13597429,-0.10591187,0.058842305,-0.38294616,-0.100858875,1,Z
-0.21671866,-0.34992558,0.30302387,0.14321475,0.22786072,0.8106943,-0.28560728,-0.8046224,0.27726984,-0.2128041,1,Q
0.29991674,0.1747237,-0.24792014,0.8410848,0.81487155,0.014216582,0.17475359,-0.6972221,-1.0091392,0.59229964,1,/
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,~
-0.6230774,-0.39687335,-0.5586093,-0.97312945,-0.69592255,-0.28147897,-0.661257,-0.8715051,-0.61406827,0.24050094,2, 
-0.62783176,-0.34246454,-0.1070579,1.1293546,0.40097594,0.24228345,-0.7579082,-0.92500883,0.610907,0.4229485,2,e
0.7355478,0.7648277,-0.8671053,0.4117213,0.40607068,0.48065785,-1.0578816,-0.20729186,0.090999916,-0.62155634,2,t
-0.90211654,-0.45223078,1.3832545,-0.25146902,0.17120947,-0.9517856,0.19633333,0.16145357,-0.04154823,0.057033103,2,a
-0.08267488,0.2719453,-0.11469105,-0.23636082,1.5414867,-0.41022217,0.51824313,-0.108174495,-0.51565343,0.80788726,2,o
-0.30855685,-0.8186366,0.46184397,-0.037251808,0.66016114,1.4076233,-0.20602909,0.32055748,-0.37710762,-0.554682,2,n
0.52658486,-0.6136895,-1.1288958,-0.4225755,0.38796046,-1.1738878,0.018959813,-0.57987857,-0.13588616,0.097503774,2,i
0.968105,-0.167891,0.33402923,0.31853366,-0.20653759,-0.581932,0.13722117,-0.44170564,0.68080455,-1.3277103,2,r
-0.63656116,0.14712411,-0.16720672,1.0875733,-1.0712942,0.02633923,-0.09742685,0.5049781,0.862513,-0.4534111,2,s
-0.336353,0.7320435,-0.56876534,-0.27845985,-0.16784376,1.1104366,0.540571,0.86322427,0.29997984,-0.74922824,2,h
0.8112737,-0.38595754,0.24149881,0.554042,0.5935555,0.09481019,1.1057858,0.03434994,-0.9759354,-0.5384218,2,l
-0.10377117,0.03029565,0.70394635,-0.30972618,0.51828665,0.54058695,1.1752456,0.20380296,0.8463265,-0.834854,2,d
0.9578087,-0.4921691,-0.5359605,0.4644831,-1.2345142,0.68939745,-0.24285726,-0.20643213,-0.37051827,-0.3149627,2,c
0.30663633,0.54200864,0.38700145,-0.8380004,0.083614446,-0.70333743,-0.25060514,-1.2488673,0.73527247,0.30888873,2,u
0.78511846,0.3991878,0.40506324,-1.101357,-0.8290916,-0.3832898,0.4285723,0.5557495,-0.17276305,-0.6967669,2,m
0.23900296,-0.12070712,0.118473455,0.17727102,-0.033879425,0.7689528,0.55229163,1.2182801,-0.6491271,1.0391394,2,f
0.31613338,-0.042937867,-0.47394258,0.039688658,-0.785616,-0.53534776,1.1568005,0.69318795,0.43751088,0.87069863,2,p
1.2970281,-0.3408301,-0.45614165,-0.43423006,0.34423608,0.41392812,0.053389378,0.54990274,0.8347057,0.70365113,2,g
-0.00022761627,0.8118275,-0.30271578,0.25183854,1.0208216,-0.0066209924,0.04206755,1.3837366,0.47238305,0.064132325,2,y
0.4956315,1.1563202,0.104075305,0.35091093,0.6772942,0.28019512,0.21299233,-0.326176,-0.84779745,-0.9357076,2,w
-0.020551085,1.0421731,-1.2849349,-0.56463206,-0.5529166,-0.27747703,0.54107517,-0.044538494,-0.09376127,0.4650449,2,b
-0.6729039,1.1103076,0.52172846,0.75680393,0.38410905,0.58121943,-0.24009067,0.6610615,0.47866622,0.510237,2,.
-0.24641876,0.1602474,0.9417953,0.9433645,0.9763351,0.09783512,0.40077397,-0.1918921,0.7329737,0.6289236,2,","
0.8310263,0.36773792,-0.38672918,0.060430452,-0.42953706,0.5319275,1.3264488,0.41937593,-0.14162663,-0.773371,2,v
0.43043664,1.2466776,0.8855999,-0.46602976,-0.42451978,-0.15620978,0.29127613,0.45969608,0.7827239,-0.38158932,2,k
-0.34307277,0.872182,0.45159528,-0.44294164,0.54034775,-0.14317867,-1.4456369,0.32135493,0.20295456,0.41792676,2,'
0.83659333,0.21694106,-0.49741152,-0.7579061,-0.43459445,0.5235951,-1.1431997,-0.4756748,-0.18313575,0.41304576,2,T
-0.5423658,-0.9852039,-0.9205356,-0.66734177,-0.5508274,0.30512583,-0.19300462,-0.02308326,-0.014528282,1.0013807,2,-
-0.11986964,-1.5170313,0.14799136,-0.7032589,-0.51881987,0.5377686,-0.18423024,-0.4974785,-0.28592765,-0.49180204,2,S
-0.12024565,-0.97328657,-0.21379921,-0.37512422,-0.92169315,-0.2242302,0.6636711,0.27116832,1.0394683,0.46265212,2,M
-0.081288286,0.80584365,-0.7021702,-0.059716243,0.87750983,0.5624833,-0.55263716,0.66386175,-0.6067069,0.78457105,2,`
0.34099355,-0.4411214,-0.2634883,0.39396247,-0.98833704,0.29921564,0.24675123,-1.0853469,-1.0581471,-0.18605359,2,C
-0.12296538,-1.47088,0.6542891,-0.13253622,-0.15646912,0.08398994,-0.13345508,-0.35223666,0.38999698,1.0192008,2,A
-1.1096559,-0.15885219,-0.12326709,0.48084003,0.29571936,0.56761944,-0.70838463,-0.1827449,-0.3828457,1.1855842,2,1
-0.34631908,0.21896955,0.49863455,-1.1799414,0.5597474,0.39604235,-0.08593427,0.7097356,0.2633399,0.96039456,2,0
0.23323151,0.15213901,-1.2111248,0.52251756,-0.17216878,-0.28669125,0.22875707,0.24138257,0.12632328,0.42387784,2,B
-0.30984312,0.23854183,-1.1659613,-0.02037037,-1.1055765,0.4227115,0.4759629,0.86070895,-0.3190754,0.13061406,2,H
0.06297378,-0.77141553,-0.93041587,0.3402752,-0.07146431,-0.728555,1.2661648,0.17516845,-0.40154696,0.29747844,2,P
-0.20830147,0.4424306,-0.19735032,1.1823901,-0.7307428,0.22795269,0.88500696,-0.7728187,0.5183005,0.11166381,2,x
-0.009374941,-0.06027267,0.4001849,1.2929722,0.51092243,-0.8491109,-0.28638738,-0.9098902,-0.16378108,-0.43247545,2,I
0.05061603,-0.28049147,-0.8972657,-0.37030196,-1.2435999,0.3866034,-0.16207516,0.533507,-0.97032106,0.08984619,2,W
0.6276956,-0.45624256,-0.18594503,-0.09265932,-1.3523484,-0.46947423,-0.27591857,0.70856464,0.7132814,0.44404787,2,D
0.1593677,-0.8952773,-0.08360042,0.88499963,-0.61659205,-0.40226486,0.6812564,0.18436588,0.33574829,-1.0021392,2,R
0.71763283,0.066009626,0.43221813,0.67262745,-0.21280846,-0.094199896,0.21438254,0.31073898,-0.37657666,0.9732277,2,F
0.51686794,-0.06574075,-0.027120663,0.69263697,-0.07227747,0.13821338,1.3341452,-1.1455113,-0.12893178,0.056907855,2,L
0.6899787,0.073409505,-0.44646093,1.3089511,0.17844035,-0.20000428,0.8990099,0.25421068,0.21227933,0.7627035,2,G
-0.6268752,-0.7914994,-1.1158874,-0.30166832,0.055382464,0.5878035,0.6739179,-0.12792258,0.8216758,-0.38659057,2,J
