dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,epoch,character
0.8252207,0.5668826,-0.117283754,-0.40696856,-0.04349567,-0.46687195,-0.032175463,-0.35796314,0.034512274,0.86349106,-0.072519094,-0.83921415,-0.16646677,-0.2179704,0.11171935,-0.7266679,0.07376574,0.23339298,-0.05474546,-0.10968495,7,b
0.353308,-0.45569614,0.15152529,-0.44532606,0.16261636,0.8234635,0.07111617,-0.552942,-0.54502,0.61030203,-0.3123005,0.34473175,-0.1744472,-0.042334296,-1.0970135,0.047936235,0.4245772,0.14834861,-0.17059878,-0.27509168,7,.
-0.47478643,0.71280646,0.29977396,0.08209454,0.23499036,0.36963022,0.5542168,-0.4387748,-0.32101366,0.41337594,-0.5779246,0.26969504,0.2910871,-0.18413569,-0.7566585,0.16930257,0.7098229,0.6202385,-0.39516547,-0.18209538,7,","
0.11704363,0.3504518,0.18624154,0.25747728,-0.35993585,-0.30730605,-0.38482463,0.7653311,-0.36082298,0.30407035,-0.20937343,-0.35963672,-1.0953258,0.14554784,-0.41315794,-0.8920038,-0.18176603,-0.0072432803,-0.1349972,-0.4126198,7,v
0.13981563,-0.32773888,-0.64749354,-0.85843956,-0.20126863,0.13804255,0.18121643,0.11938675,0.085325755,0.21812181,-0.17846422,-0.72583044,-0.5519502,-0.075956374,-0.7144824,-0.520685,-0.61703753,0.37007606,0.5914743,-0.19268379,7,k
-0.6391669,0.39834094,-0.15520763,0.02713499,0.52811533,-0.24081843,-0.34633717,0.32915375,-0.87218803,-0.8360705,-0.2631419,0.67737544,0.384142,0.108070135,-0.07572677,-0.07172217,0.57372326,-0.24015394,-0.49176747,0.23701426,7,'
0.1718733,-0.13782322,-0.08151277,-0.075041555,-0.46001714,-0.6866807,-0.8745919,-0.4224036,0.25594732,0.17878944,0.41452247,-1.1721541,0.280235,-0.1300803,-0.31411773,0.1385726,0.3052953,-0.31532568,-0.5133198,0.00072056253,7,T
0.9392499,-0.5825066,0.50679374,0.88428956,-0.23057525,-0.6028824,-0.43725672,-0.46328756,0.08938035,0.1942494,-0.3954444,-0.2626139,0.19665796,0.3628871,0.10955776,0.24655321,-0.021628268,-0.3074096,-0.15245724,0.5336651,7,-
-0.048581135,-0.35441348,0.19804047,-0.40352398,-0.2563266,0.2881271,-0.03955727,0.53289926,0.1360206,-0.03219961,0.4189322,1.0413233,-0.27488935,0.059133142,-0.1837279,0.41399622,0.35191807,0.38539496,-0.6236644,0.88295203,7,S
-0.5341678,0.104231335,-0.1772617,-0.640123,0.17072086,0.87874424,0.35281238,0.17570484,0.033770714,0.37211278,0.47577295,0.40323624,-0.2103748,0.70250916,0.74106055,-0.26763922,-0.47550964,0.19849841,0.56334007,-0.18954036,7,M
-0.68641233,-0.051443722,-0.1795383,-0.432016,-0.28250015,-0.40945947,-0.29136798,-0.150523,-0.023445606,-1.022756,-0.19020571,0.27444482,0.47330046,-0.5544564,-0.37032595,0.100676365,0.3824824,-0.919723,-0.34264362,-0.07698071,7,`
0.28779286,0.032126907,0.17056766,-0.22927731,-0.9380335,0.7241587,0.25967312,-0.03888866,0.2259116,-0.5445107,0.98035115,-0.04579862,-0.3350561,-0.3660485,0.41971177,0.29800922,-0.5141472,-0.19421747,-0.25707474,-0.4136851,7,C
0.10939098,-0.26450032,-0.52625483,0.17037615,0.20879823,0.8382481,0.67523354,-0.5687973,0.4339532,0.2745023,-0.24313627,0.20927551,0.11726203,0.43405658,0.47798496,-0.2429012,0.15745783,0.4861201,0.21558653,-0.24686787,7,A
0.42903104,-0.6106702,0.43058747,0.2073333,-0.6166346,0.37255162,0.37637705,0.6941324,0.026098697,-0.1882976,-0.2952105,0.28836852,0.31762376,0.44299078,0.20196101,0.5173227,-0.7565752,-0.49346825,-0.27739197,0.60602474,7,1
0.039699197,-0.043490797,0.18885492,0.24430269,0.15878369,0.33636057,-0.30070058,-0.086541906,-0.11666446,-0.64051765,-0.9140893,0.4882051,0.3363045,-0.21124017,-0.13370499,0.16600955,0.14781438,-0.8243999,-0.0060410667,0.7747775,7,0
0.538437,0.17386208,-0.6132218,0.056694455,-0.9295718,0.5461044,-0.11378246,0.39394313,0.13945073,-0.7789452,-0.51894975,0.37130076,-0.14198278,-0.14171815,0.43620506,-0.50020057,-0.22320078,0.5185761,-0.12442925,0.34901932,7,B
0.03862121,-0.058199935,-0.10801435,-1.0666559,-0.4782591,-0.37176076,0.6729216,0.26894233,0.27864367,-0.13735682,-0.21574706,-0.46795604,-0.9149934,-0.11423622,-0.45257264,0.321384,0.420644,0.076425485,-0.49639615,0.027302701,7,H
0.14130509,0.30692112,-0.332721,0.43353415,0.13063885,-0.111461036,-0.64038694,-0.31746277,0.46193996,-0.38735014,0.51224554,-0.21024103,-0.31036642,0.24774511,0.041047376,0.172223,-0.39857706,0.49035585,-0.29690555,-0.8887618,7,P
-0.5160786,0.41514987,0.5143274,0.25042105,-0.0029876048,0.16658957,-0.0040650256,-0.14960642,0.31169125,-0.98970574,-0.27833867,0.23470819,-0.56753385,-0.14000316,0.33169958,-0.10816345,0.14374413,0.12162384,0.8477649,-0.8701155,7,x
-0.034165315,0.6021305,-0.0642109,0.07595236,0.28567147,-0.09950825,0.91935045,-0.23921633,0.12787867,0.75126165,0.37635162,0.23649216,0.28538397,-0.3092883,0.07694703,0.08892908,0.93967044,0.6900428,-0.1322487,-0.26950774,7,I
-0.070486896,-0.2783568,-0.06747745,-0.6597962,-0.682904,0.566238,0.122118466,0.15399623,0.031382654,-0.39107856,0.54937464,0.03847165,-0.34006026,0.37349692,-0.50135785,0.15199476,0.30243802,-0.27643448,-0.9524677,-0.76821244,7,W
0.13143037,0.3286574,0.01617786,-0.29782385,-0.065664195,0.67649007,0.19138937,0.64365166,0.32370436,0.23765373,-0.22460145,0.76902664,-0.59398013,0.36746827,0.4103505,-0.260451,-0.7022402,-0.19481996,0.65289754,-0.2770207,7,D
0.115970455,-0.08694359,0.3650263,0.049307924,0.07213473,0.36630934,0.8503681,0.21266048,0.16816922,-0.049212564,0.5983004,0.78416616,-0.66302806,-0.32031405,-0.15088558,0.24217105,-0.60981625,-0.46112517,0.8110025,-0.2085948,7,R
0.32186383,0.40241215,-0.07872945,0.021291446,-0.25425515,0.09345164,0.19117792,0.57118225,0.7401562,-0.28650552,-0.10508134,-0.40615603,-0.5950952,0.46984154,-0.025188744,-0.38070938,-0.04538406,0.48690248,-0.26469505,-0.75380284,7,F
0.016737591,0.9613352,0.5058687,0.07413151,0.052417908,-0.5177533,-0.14414404,0.6429312,-0.3854416,-0.43649077,0.26478037,0.91993815,-0.5841368,0.3311287,0.0023740428,0.13546616,-0.39975438,0.106752865,-0.3477283,0.2845929,7,L
0.3063272,-0.09803933,-0.34055293,-0.2738532,0.17666338,0.24462993,0.45219588,0.5386916,0.46504018,-0.21841298,0.058922287,-0.9807278,-1.1266913,0.16142997,-0.28133392,-0.09259003,0.34062392,0.00079025386,-0.09761284,0.02704422,7,G
0.14421317,-0.40332496,0.028711494,-0.27873376,0.40224236,-0.42938873,-0.21947251,0.74900895,0.17352375,0.5698204,0.5810473,0.24121208,-0.21459897,0.24466793,-0.035126694,0.003747454,-0.94751734,0.33754396,-0.930083,-0.21934196,7,J
0.44020683,-0.3724994,0.11379126,0.3241191,-0.7400655,0.11541206,-0.06847344,0.6863938,-0.02640179,0.21676786,-0.4497898,0.28783295,0.025774946,0.41819942,0.053582486,0.31359306,-0.5852307,-0.51549,-0.3830579,0.6952281,7,2
0.14592592,0.12910874,-0.15791471,-0.12026387,-0.6293273,0.7595569,0.20408659,0.38479778,0.071284935,0.8413553,0.22226733,0.8276928,-0.17667674,0.08261908,0.0827659,-0.13870203,-0.7173478,-0.43728912,0.2476629,-0.6937008,7,N
0.5293499,-0.28489545,-0.19680351,0.046229728,-0.52890944,0.024474531,0.038031556,0.9862063,-0.32998878,-0.003469686,-0.5093906,0.48967513,0.07811391,0.096239194,-0.013802929,0.37069827,-0.62527764,-0.63101006,0.28955695,0.564898,7,5
0.29175833,-0.6456914,0.06024211,-0.15879756,-0.72807336,0.3547855,-0.4676536,-0.16997755,0.03974195,-0.1430775,0.05168077,-0.70021355,-0.4747423,-0.378801,-0.87527543,-0.29949218,-0.51086545,0.48832753,0.11702641,0.55921507,7,j
0.39215288,-0.19395824,-0.058379155,-0.30369243,-0.82081884,-0.052471012,0.12299101,0.80075437,0.00092802435,0.01951695,-0.11118425,-0.03793132,0.5200128,0.3821158,-0.39109525,0.5259887,-1.0196419,-0.6515358,0.0480922,0.23112586,7,9
-0.345435,0.01938604,0.6950401,-0.36644125,0.4865179,0.0928629,0.26639387,0.1412011,-0.16574675,0.28265116,-0.13868676,0.5784812,0.22095536,0.7507436,1.1379279,0.086946115,0.2073477,0.41680127,-0.0687764,-0.2707256,7,E
0.21215242,-0.26209816,0.21769428,0.22360045,1.057958,0.5316975,-0.16638835,-0.72715294,0.3013828,0.11392473,0.13957375,0.07806325,0.63260627,-0.22584398,0.6823269,-0.3496807,0.07768468,0.21431474,0.14898336,-0.76674914,7,O
0.5739907,-0.1211633,-0.07692861,1.0141449,-0.40789264,-0.6362317,-0.5127979,0.14449793,0.21713932,-0.5838325,-0.23351651,-0.42603835,-0.5082258,-0.38318917,-0.32140666,-0.30867308,-0.10265951,-0.27249515,-0.23963083,0.6296542,7,q
-0.023540724,-0.4958287,-0.053937647,-0.5836628,-0.1531479,0.6753226,-0.16439642,-0.11570783,0.33739004,-0.46954286,0.5594398,-0.02207162,-0.60451645,0.42177838,-0.2893579,0.48879766,-0.08652539,0.023120375,-0.91915566,-0.7235186,7,K
0.47748315,-0.6630301,0.03190912,0.5863161,-0.69585043,0.23799984,-0.06879876,0.6511184,-0.24045506,-0.27968955,-0.5503465,0.3141021,0.26384977,0.5344325,0.19972676,0.28792882,-0.49309844,-0.32844996,-0.14168556,0.7917914,7,3
0.40165755,-0.4943054,-0.046979856,0.29264754,-0.67023015,-0.114633664,-0.2817588,0.8992829,-0.44342172,-0.09897878,-0.5465934,0.37854007,0.21630132,0.5513705,-0.30430365,0.25080985,-0.625291,-0.6446656,0.22937165,0.376913,7,6
-0.8559011,-0.2984821,0.096933044,-0.76859415,0.017182184,-0.5338844,0.0021626747,0.42896914,0.19269113,-0.6026049,-0.020349056,0.15615012,-0.6452398,0.090560235,-0.608224,-0.7242708,0.028701799,-0.03186236,0.11716336,-0.5148027,7,z
0.37817922,-0.32332915,-0.0751187,0.0071251392,0.49352276,0.84388196,0.5415421,-0.52747256,-0.43900472,0.71844834,-0.4047834,-0.21379334,-0.011556237,-0.1215524,-0.21046418,-0.25430557,0.27436742,0.78782845,0.68685704,-0.09746012,7,;
0.5783403,-0.43163,-0.31357083,0.40670326,-0.69407743,0.07457858,-0.19952074,0.77026623,-0.26638967,0.02364919,-0.5203083,0.3782257,0.18427595,0.36943227,0.10680941,0.19264619,-0.6820931,-0.5989585,-0.15527004,0.37123892,7,4
0.300637,-0.292761,0.7438291,-0.40515226,0.67857635,0.635112,0.72081023,-0.36893547,0.2271736,0.30207634,0.30785465,-0.15109116,0.3760147,0.43324962,0.63190603,0.5779666,-0.23517846,0.42495027,0.047231402,-0.16105129,7,U
0.70950806,-0.30006814,-0.32931995,0.5946403,-0.45124426,-0.12944543,-0.18281996,0.75105417,-0.5500128,0.012964895,-0.52541745,0.29418427,0.28043345,0.31684452,0.28925207,0.4924675,-0.51794034,-0.55433095,-0.16378455,0.5369458,7,7
0.5548617,-0.52440655,-0.48705155,0.38238773,-0.6573572,-0.25871524,-0.03791405,0.81875956,-0.3725369,-0.079995155,-0.43829042,0.1462788,0.2786512,0.36116788,0.10871516,0.51335967,-0.7364568,-0.41228464,0.19290635,0.5090673,7,8
0.09474377,-0.44672218,0.19271988,0.11983533,-0.76558053,0.40711096,0.6849711,0.7216296,0.16185352,-0.21179715,0.25570276,0.36851153,0.6311219,0.42504698,0.4401934,0.58815974,-0.5678966,-0.40677175,-0.17702734,0.29655322,7,$
0.29085395,-0.06444656,-0.21873483,0.62529826,0.41571742,0.66990495,0.006661438,-0.35878855,-0.8835076,0.14880496,-0.52618265,0.30129796,-0.23853588,-7.574347e-05,-0.8024569,-0.1757193,0.7731512,0.35952345,0.1436215,0.2688905,7,:
0.21814562,0.23047355,0.39295113,0.34786656,0.5609986,-0.4484916,0.18475127,-0.43204027,-0.7797572,0.29727113,-1.1447054,-0.11811491,0.27289435,-0.20847557,-0.3748846,-0.32712284,0.5500138,0.37692633,0.07287146,0.13798302,7,)
-0.10421149,0.09352978,0.5709811,0.2712261,0.8065266,0.48613095,0.42061484,-0.54900604,-0.5222948,0.362722,-0.70305204,0.7047899,0.15218994,-0.26296014,0.00998491,0.4790691,0.5242647,0.37448165,-0.2788187,0.07455935,7,(
-0.5891786,0.8062777,-0.4329633,-0.35001343,-0.37472486,-0.6028858,-0.8047138,0.688431,-0.10325235,0.26262468,0.4710202,-0.49863356,0.18398602,0.5399137,-0.057328444,-0.11256843,0.11036317,0.075775236,-0.12707977,-0.37070355,7,Y
-0.22705734,0.08604703,0.22557908,-0.10492509,-0.6465256,0.958729,-0.2623801,0.041809972,-0.07666182,-0.50206256,0.24594066,0.2267837,-0.6103093,-0.2434447,-0.062338248,0.41674975,0.6838589,-0.3964378,-0.7788833,-0.5106275,7,V
0.425097,-0.22941472,-0.035551846,-0.008687878,0.4406081,0.5945477,0.29156914,-0.45395747,-0.44490358,1.1832665,-0.51575416,0.13213544,-0.32620278,-0.00056091323,-0.8088311,-0.09744146,0.22507645,0.2306917,0.1787565,-0.2726553,7,?
0.2612411,0.28726757,0.21010552,-0.44401363,0.2500218,0.5567134,0.32152832,-0.55234414,-0.5209583,0.94804686,-0.6168603,0.34297672,0.04884423,-0.42526856,-0.2415021,0.070794076,0.42925125,0.36936507,0.24228728,-0.67204076,7,!
0.40836704,-0.060692817,-0.043106288,0.06735687,0.49651605,0.655178,-0.08708042,-0.40808347,-0.67141104,0.79644716,-0.7793731,0.55941486,-0.14848812,-0.17432167,-0.783147,-0.14954522,0.18997979,-0.10479741,0.4111443,-0.19787997,7,&
0.03241646,0.9055485,0.5668978,-0.0146291815,0.08204299,0.06713388,-0.30551,-0.60603714,-0.64678997,-0.27004683,-0.4434126,0.40136135,-0.844559,-0.4973008,-0.17365018,-0.39166623,0.3675817,0.26597902,-0.36529243,-0.23038042,7,%
-0.5335269,0.2285687,0.32814023,0.27284575,-0.46540025,0.13156033,-0.45078722,0.20301114,0.8177841,-0.38930818,0.00930174,-0.11820897,-0.2916841,-0.2899993,-0.4989334,-0.8300685,-0.6352087,-0.62009156,0.050170332,0.30380902,7,Z
0.73815393,0.15367307,-0.20593737,0.057265516,-0.34032312,-0.85924906,-0.993161,0.12734374,0.19678913,-0.31547165,-0.06626835,-0.83682024,-0.2013686,0.5464327,-0.4475602,0.16894001,0.01960318,-0.2557957,-0.15084137,0.06279202,7,Q
-0.004655217,-0.3402366,0.4354018,0.029205978,0.14897434,0.18437581,0.6116798,0.7338046,0.5185966,0.30535802,-0.048476756,-0.27335215,0.98742217,0.12299453,0.014836583,0.4251955,-0.19619173,-0.92844176,-0.24596682,-0.15702297,7,/
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,~
0.35633057,0.14718306,0.6061569,0.096189834,-0.16482724,-0.9107174,-0.7144632,-0.12772302,0.49553153,0.07688067,0.6444852,-0.479048,0.13456815,0.39867452,0.1408368,0.50801957,0.32448554,-0.36680594,-0.6647845,0.24142642,8, 
-0.6962839,0.035309013,0.3290264,-0.15449692,0.47710615,0.32383388,0.8018229,-0.23466358,0.37965834,0.11009013,0.17669079,0.6602492,0.6162874,0.59194374,0.5977105,-0.2735178,-0.1339233,0.57954675,0.4111042,0.060465083,8,e
-0.253572,-0.025798384,-0.9546047,-0.08611796,-0.18926784,-0.33134997,-0.18604538,-0.28862062,0.09009454,-0.6632627,0.4430236,-0.3176526,0.2942699,-0.6584576,-0.25676697,0.01400559,0.28959018,-0.6128653,0.21132912,-0.6013043,8,t
-0.013143072,0.8847532,0.49749267,0.30929744,0.34781113,-0.35399914,0.06496963,-0.7889915,-0.09101354,0.5125544,0.035824753,0.054029904,0.29416993,-0.0026775508,0.4701664,0.12404432,0.81792086,0.7376666,0.42352965,-0.10074261,8,a
0.015035575,-0.53270864,0.021567993,0.5860166,0.5588326,0.035896707,0.77014595,0.031114524,0.92777413,-0.21209198,-0.5556007,-0.38717964,0.55503565,-0.6296906,-0.035450235,0.15608503,0.20796292,0.46339995,-1.15413195e-05,0.3345271,8,o
0.63998777,-0.32257327,0.2683339,-0.4800374,0.660992,-0.11981193,0.22806638,0.18753342,-0.6027523,-0.051076937,0.016473839,0.5790292,-0.49696884,-0.11811252,0.4666943,-0.5414282,-0.051976155,-0.6022196,-0.043112677,-0.34723932,8,n
-0.22456963,0.23864275,0.4608728,-0.30405718,0.8401845,-0.0011504771,0.08333209,-0.16962625,-0.14973645,0.70123434,0.64248455,-0.65731174,0.47412482,0.10471376,-0.0433886,-0.5668993,0.48128188,0.65910715,-0.33477223,0.38729194,8,i
-0.50004834,-0.03883501,0.6335152,-0.55087227,1.1098354,-0.3685325,-0.22255844,0.20066339,0.07538355,0.6289883,-0.21357028,-0.17937866,-0.64429563,-0.3838804,0.19018929,0.28445306,-0.3642481,-0.49754167,0.16673788,-0.14000446,8,r
-0.21393123,0.28045654,0.2327533,0.10251482,-0.5205907,-0.5619673,0.8224211,0.2720301,-0.03436183,-0.8112417,-0.14239371,0.6097411,-0.40433204,-0.55944335,0.09831168,0.050700057,0.35987774,0.037590373,-0.5607568,-0.6987635,8,s
-0.69422716,0.74685025,0.08998724,-0.7613127,-0.0077859215,-0.5000205,0.09003634,0.3846668,0.27417052,-0.65063244,-0.23459864,-0.16692184,-0.53570575,-0.24918348,-0.77406734,-0.31199333,0.08494709,0.30171117,0.30827162,0.38229603,8,h
0.37107658,0.96343815,-0.47090322,-0.6349493,0.36147696,-0.66029567,-0.45173308,-0.26594007,0.091598906,0.0997732,-0.3607848,0.5723586,-0.13498148,-0.37571868,0.5310418,0.124338195,-0.3454573,0.19929457,0.5928004,0.15591265,8,l
-0.37107596,-1.0113606,-0.22622924,-0.4295005,0.008880865,0.446147,0.14372928,0.23601876,-0.2222117,-0.05558608,-0.2499504,-0.5034019,-0.36537877,-0.18878038,0.24454354,-0.6126498,-0.42996058,-0.13333854,-0.18316501,-0.67225033,8,d
0.131975,0.69502854,-0.326825,-0.4352733,-0.24259183,0.19295493,-0.31230295,-0.19379881,0.38910812,-0.9640415,0.94155866,-0.4885071,-0.14517176,-0.31708616,0.11046745,-0.20970134,0.68254364,-0.10805272,-0.23826458,-0.23239213,8,c
0.17555393,1.2736913,-0.24831857,0.26005656,0.40653893,0.021009572,0.5891533,-0.37394592,0.18733013,0.60069185,-0.059966907,-0.3593486,0.2588997,0.57301563,0.36621836,-0.55425483,0.056286573,0.26005483,-0.19313155,-0.18628088,8,u
0.11792358,0.3335736,0.32109737,-0.32715723,0.4407592,0.38139692,-0.09299339,0.90113455,0.49709547,-0.1662538,0.15020742,0.060677417,-0.64695704,0.10718441,-1.0906398,-0.643821,-0.2526808,0.22758342,-0.19726709,0.1211442,8,m
-0.78206545,0.11539611,-0.76238424,-0.01456385,-0.17405833,-0.4510073,-0.121218964,0.6982504,-0.0020422996,-0.6100069,0.39490923,-0.8989945,-0.37080207,-0.31467474,0.06930721,-0.17451863,0.59800196,0.27904204,-0.11256,-0.038619325,8,f
0.24654268,0.21210359,-0.5761503,-0.25537416,-0.3257772,0.5102932,-0.10966206,-0.44507375,0.19887559,-0.2827155,0.3001174,-0.3521518,-0.6976561,-0.28474742,0.23755538,0.1969555,-0.5597123,0.98193276,-0.7952214,0.1182387,8,p
-0.96239614,-0.31098202,-0.39121145,-0.34017825,-0.16652961,-0.6066934,0.13918726,0.4465639,0.18440334,-0.65361875,0.20892158,0.19086845,-0.064944886,-0.5086185,-0.013283745,-0.17831303,-0.9179736,0.023016939,0.61547995,-0.18843974,8,g
-0.19313873,-0.2177028,-0.68939453,0.7636969,-0.13366175,0.19795969,0.2467452,-0.6577255,0.1355414,0.24629022,0.1515947,0.48923022,-0.50044805,-0.38766006,-0.38315105,-0.7528017,0.017402498,0.21560328,-0.1932856,-0.25331292,8,y
-0.23078717,1.0827297,-0.27475604,-0.84568566,-0.49217603,0.17460057,-0.46894333,0.15186104,0.27573946,-0.43964508,0.10454848,0.28342313,0.24045183,-0.63017523,-0.6630685,0.15522698,-0.00053896836,0.42592502,-0.08589613,-0.0017956899,8,w
0.84068006,0.5835728,-0.116838135,-0.5134347,-0.030161416,-0.49040952,-0.004979514,-0.3567016,0.0390922,0.8813847,-0.009014616,-0.8527336,-0.16689059,-0.2721067,0.1299995,-0.7488654,0.0816149,0.21719813,-0.05636928,-0.18279825,8,b
0.38768628,-0.4982275,0.13016571,-0.43351275,0.173325,0.75118756,0.06513544,-0.5815625,-0.557893,0.60829675,-0.3518098,0.34061643,-0.24320029,-0.040326916,-1.0753993,0.040879585,0.4144925,0.117582515,-0.20129651,-0.306062,8,.
-0.48910493,0.679667,0.249912,0.13081147,0.23675027,0.39847982,0.5799678,-0.4207168,-0.33829513,0.4051371,-0.611201,0.26325375,0.29828438,-0.1562734,-0.77412385,0.14813036,0.72734433,0.58915603,-0.35181147,-0.18734576,8,","
0.090379626,0.36045086,0.26657113,0.22819301,-0.32348827,-0.28769922,-0.38353625,0.7486766,-0.37169144,0.31942344,-0.19199161,-0.3290872,-1.0967606,0.241399,-0.35599646,-0.92962706,-0.12892248,0.04079679,-0.16609672,-0.39260617,8,v
0.27718738,-0.3625374,-0.6774245,-0.82650775,-0.22771133,0.1619728,0.12428549,0.139648,0.057282362,0.19983852,-0.1541012,-0.7377442,-0.46282995,-0.09658188,-0.7782271,-0.49168602,-0.66057354,0.3131422,0.52569133,-0.20916107,8,k
-0.6956071,0.41823524,-0.20194772,-0.09139501,0.5287316,-0.2338006,-0.22817744,0.4134589,-0.80869037,-0.8087912,-0.2523828,0.7244979,0.3530295,0.082213014,-0.1491739,-0.12784368,0.5942993,-0.2323442,-0.4621303,0.2177114,8,'
0.123117745,-0.07984207,-0.032497365,-0.03598482,-0.43014932,-0.6802213,-0.8812206,-0.4931849,0.20185216,0.30255154,0.38782495,-1.1607143,0.24930255,-0.07864118,-0.3085789,0.12459224,0.4042983,-0.26111877,-0.51757336,-0.0074536838,8,T
0.93837464,-0.55195934,0.47202033,0.8497966,-0.2244755,-0.66119754,-0.4422321,-0.56705296,0.17897503,0.21560174,-0.2730474,-0.27321756,0.23611407,0.35843265,0.12074775,0.3016063,-0.015055709,-0.26529664,-0.22291897,0.47681773,8,-
0.03360056,-0.34768674,0.175081,-0.4191687,-0.2765985,0.2705374,0.005564969,0.41538265,0.15730569,-0.11173437,0.3638857,1.0788664,-0.25917965,0.068866886,-0.14762427,0.4300906,0.3846731,0.40734228,-0.59294474,0.90234214,8,S
-0.5529909,0.16267641,-0.17310008,-0.4839685,-0.013826291,1.002709,0.18476133,0.23438463,0.080164194,0.24571942,0.38398924,0.36619538,-0.12243754,0.70622057,0.84226096,-0.18276535,-0.48703495,0.16589569,0.66006464,-0.059604816,8,M
-0.7218211,0.0029612565,-0.17932259,-0.424601,-0.4042562,-0.39413399,-0.27002895,-0.1237705,0.03633457,-1.037852,-0.15696931,0.24243589,0.51432985,-0.55337375,-0.40245694,0.091962695,0.38761076,-0.811689,-0.37447312,-0.08458073,8,`
0.20867617,0.014910973,0.16308095,-0.13238488,-0.9392929,0.71611583,0.34934196,0.052633908,0.27487245,-0.48874304,1.0099983,-0.031569276,-0.28554314,-0.35551846,0.48430464,0.24773443,-0.41815153,-0.26320904,-0.18562736,-0.52368915,8,C
0.16032544,-0.2303811,-0.5289194,0.21403074,0.10412162,0.8198284,0.7091235,-0.55018616,0.5084384,0.26682004,-0.22514027,0.18716127,0.12105138,0.4548054,0.5100005,-0.20158069,0.11248979,0.49859488,0.1769985,-0.25759915,8,A
0.41484547,-0.61639607,0.428906,0.16141082,-0.54370004,0.31807786,0.35993275,0.74368787,0.037213523,-0.16124506,-0.3457784,0.18479787,0.30957898,0.39485618,0.16217524,0.4990769,-0.82672715,-0.5758435,-0.23678015,0.6157703,8,1
0.07110464,-0.04652512,0.22628847,0.28931686,0.12946603,0.3429259,-0.3021255,-0.048554257,-0.14440112,-0.55651855,-0.9486599,0.4775181,0.34898138,-0.18552725,-0.06425081,0.24685892,0.10336367,-0.8461988,0.06001121,0.79885155,8,0
0.5073837,0.23833996,-0.4876203,0.0070825326,-1.0380058,0.62503386,-0.080073625,0.37511766,0.190752,-0.740277,-0.48230198,0.38756034,-0.15664421,-0.13024342,0.32325333,-0.5044813,-0.25818563,0.5320932,-0.17200322,0.292584,8,B
0.013179426,-0.050529573,-0.099234074,-1.0437173,-0.5181506,-0.36348486,0.7122136,0.404258,0.31902677,-0.18636589,-0.16278394,-0.4440827,-0.864678,-0.08492083,-0.37934572,0.3138402,0.40469596,0.026183892,-0.49653333,0.042997874,8,H
0.0148410695,0.23667338,-0.28090537,0.45056382,0.055772677,0.100096285,-0.60559034,-0.29964915,0.4539639,-0.39562437,0.48971152,-0.04606512,-0.37483376,0.18516481,-0.018804604,0.25421533,-0.3883772,0.50580716,-0.26069728,-0.9568609,8,P
-0.58286303,0.51587176,0.52940357,0.3466649,0.042794187,0.104812525,0.041738294,-0.0794427,0.32660127,-0.9285962,-0.19373061,0.22416319,-0.5982445,-0.15682769,0.24710676,-0.10863171,0.20483078,0.15247199,0.7170813,-0.9387909,8,x
-0.13301432,0.66120255,-0.013905455,0.08733942,0.20536356,-0.02769666,0.8387838,-0.20699891,0.16887924,0.68791443,0.41109315,0.2541806,0.24810462,-0.3199956,0.10991355,0.07936451,0.9086229,0.68875843,-0.13547598,-0.3039011,8,I
-0.13904808,-0.203612,0.0035086041,-0.5948422,-0.75295746,0.5784089,0.16548708,0.10785715,0.06812438,-0.39746884,0.49709794,0.025284177,-0.33325917,0.23060167,-0.4939132,0.21810672,0.37302554,-0.20280981,-0.99588394,-0.77887404,8,W
-0.014414371,0.31491703,0.10225365,-0.12114216,-0.07255529,0.70348704,0.24004103,0.73262507,0.39476433,0.116902955,-0.25452653,0.7664633,-0.5872916,0.4041678,0.5458408,-0.23304044,-0.690446,-0.09001945,0.7404217,-0.25624,8,D
0.16323791,-0.07212704,0.33281052,0.051241435,0.045467857,0.36389026,0.7815353,0.1747192,0.24337792,-0.09226766,0.6069704,0.7363613,-0.64448273,-0.4096254,-0.15248682,0.26805294,-0.7056306,-0.48416424,0.81202936,-0.17490242,8,R
0.10614261,0.37938684,-0.086630695,0.09240857,-0.26514402,0.075278245,0.22083215,0.6502313,0.79182357,-0.33545047,-0.105508335,-0.35533887,-0.62460595,0.49724907,0.04198759,-0.3430148,-0.022109898,0.490643,-0.20326528,-0.7630591,8,F
-0.047402516,0.85347176,0.5779105,0.23555052,0.15540032,-0.4009111,-0.07992757,0.65036595,-0.45708755,-0.30523017,0.2685945,0.944071,-0.5900076,0.4068884,0.020785077,0.167842,-0.42778757,0.066266485,-0.3654661,0.30895215,8,L
0.16942918,-0.072499,-0.3980177,-0.055634636,0.14822222,0.23584777,0.46864372,0.6154206,0.59022224,-0.28968593,0.11985423,-1.0015725,-1.1221833,0.1710296,-0.15041794,0.04823305,0.37206498,-0.032638952,0.10357353,0.029095318,8,G
