dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,epoch,character
-0.522345,0.10550956,-0.9179564,-0.1444096,-1.3226836,-0.26482713,0.47810724,-0.17337205,0.53206074,0.700833,0,w
0.84330195,0.52635145,-0.35546464,-0.14212273,0.25777632,-1.2067667,-1.0738037,-0.22434437,0.35698286,-0.10809841,0,b
-0.29160294,0.4020414,0.54311085,-0.52062047,0.57317424,0.93653643,0.68171537,-0.02486244,0.8049444,0.9318777,0,.
-0.37360546,-1.1143681,0.26457253,0.115450285,0.68792915,0.6943359,0.09868328,0.46788436,-0.6507061,0.96325165,0,","
0.5615987,-0.90834415,0.7832322,0.2753964,0.75410086,-0.82110053,-0.18389988,-0.13801737,-0.6815519,-0.640286,0,v
-0.66736513,-0.32934633,-0.27443233,-0.32268548,0.9135494,-0.12015442,-0.8802463,0.15364136,0.6317735,-1.1045946,0,k
0.6692818,-0.99455494,0.2059397,-0.091178514,0.5050508,-1.0822052,1.0143669,-0.1846274,0.13476011,0.069033615,0,'
-0.5868319,0.5549414,0.14118265,-0.25362507,1.1246397,0.68399674,0.8517872,-0.7919033,0.39107722,-0.15858617,0,T
-0.8632286,-0.21290182,0.2489171,0.9198191,0.29160002,-1.0672092,-0.58392954,-0.46050882,-0.12416341,-0.7134824,0,-
0.9066772,0.9164298,1.0139506,-0.071103044,-0.013482095,0.75165164,-0.5372206,-0.19638485,0.5825189,0.27069837,0,S
0.31721303,-0.33613992,-0.10888756,0.7290122,-1.4879586,-0.32957888,-0.001913125,0.72615105,-0.3142565,0.54255974,0,M
-1.3480908,0.45337048,-0.5513346,-0.942265,-0.113870196,0.33248445,0.070539586,0.4690562,-0.58260494,0.31199795,0,`
-0.24186869,0.69952285,-1.3048164,0.12811148,0.08202418,-0.22772917,0.97164506,0.8062997,0.078529134,0.27247065,0,C
0.5891856,0.31865343,-0.67964417,-0.5449509,0.28807548,1.4970506,-0.41429043,-0.3786935,-0.026199307,0.3905791,0,A
0.31052575,-0.49930325,-0.41545764,-0.25488955,0.074520715,0.8039243,-0.76072425,0.98410696,-1.0741105,0.25291628,0,1
0.8860213,-0.72027636,-0.3172507,0.4373914,-0.23153964,-0.07390976,-0.40563646,-0.74010026,-0.69761544,-0.37988326,0,0
0.3814959,0.5012418,0.15584,-0.42741027,0.22814219,0.44926587,-1.6301548,-0.5445018,0.43377262,0.017812515,0,B
-1.2784613,0.13906133,0.30083042,0.4699418,-0.2657596,-0.32834426,-0.3087374,0.25625518,0.63887113,-0.21566987,0,H
-0.5643405,-0.11194788,-0.8489414,-0.061370675,-0.973654,-1.1298283,-0.7604087,-0.19485554,0.26294076,-0.18621752,0,P
0.548829,0.78295857,0.7275358,-0.39985305,-1.005572,-0.3550068,-0.6917659,-0.0046759867,-0.109713376,0.8767944,0,x
-0.7405634,0.8386963,0.6527285,-0.053564172,-0.24409692,0.6894257,-1.1317619,0.06804177,-0.12526055,-0.69507855,0,I
0.4607655,0.8397144,0.14597282,-0.34395915,0.83141685,-1.0550238,0.11775292,0.2358227,-0.375571,0.96337837,0,W
-0.7053806,-0.9208427,0.314477,0.20712723,0.6071769,-1.3921441,0.1250152,0.3577233,-0.109626964,-0.22438213,0,D
0.22081877,-0.5045668,1.2462524,-0.98243713,0.14740483,0.20394501,-0.4104024,0.3104698,0.8986113,0.206586,0,R
1.0255898,-0.7203285,0.17777942,0.4316978,-1.1656132,0.31461704,0.50166464,0.094684385,0.11035837,-0.6934508,0,F
-0.01020919,1.1601559,0.39633107,1.0589613,0.011652924,-0.16582514,-0.49522266,-0.33530706,-0.7508029,0.653025,0,L
-1.067465,0.3111187,0.30270875,-1.3229363,0.11383623,0.3143974,0.38043696,0.689846,-0.43530178,-0.004341628,0,G
-0.24534467,-0.3279004,-0.1708555,0.9635955,-0.8215198,0.88258696,-0.780344,0.5031244,-0.50399196,-0.5519468,0,J
0.99826,0.19571668,-0.20462233,0.35688964,-0.0005896145,-1.3202417,0.3540524,0.22639726,0.0019597525,-0.93609816,0,2
-0.6086113,-1.1174687,-0.74750876,-0.15733705,-0.0857381,-0.97089016,-0.035350926,-0.58282363,0.20586446,0.68120426,0,N
-1.0343684,-1.0654175,-0.0063486914,0.3749064,-0.430283,-0.50876737,-0.089301474,-0.194489,0.8668412,-0.64278287,0,5
-0.065998584,-0.22730193,-0.3410131,-0.3463102,1.1181108,-0.78481406,-0.6280434,0.67355216,-0.96603596,-0.2455922,0,j
0.22039469,0.2591546,0.28221542,0.22722405,-0.5529554,0.9110388,-0.9157694,1.1748775,-0.12693582,-0.6181859,0,9
-0.5968008,-0.9791029,0.19073473,0.3467521,0.058229446,-0.638566,-0.39056098,-1.3742973,-0.08222661,0.26347566,0,E
-0.52206004,-0.7134404,1.1320705,-0.8936373,-0.2123337,-0.7605864,0.16468234,0.1754025,0.6191495,-0.27106228,0,O
0.5076869,0.23482816,0.6700439,-0.33154535,-1.5067719,-0.19364221,-0.62574327,0.5387861,-0.23241556,0.29070228,0,q
-0.4967866,-0.92463464,-0.42567044,-0.22899774,-0.31621715,-0.06623159,-0.34118044,-0.22062652,0.4005567,-1.4948956,0,K
-1.0601474,-1.0341061,0.023350123,-0.43668815,-0.21084972,1.043067,0.44220036,0.45174438,-0.019340059,0.2881581,0,3
0.3406319,1.04595,0.16313598,-0.44211522,-0.41047,0.5421208,0.04773614,0.4458743,-0.5337697,1.272598,0,6
0.24384323,-0.2786711,-0.5228583,-0.9186092,0.88597924,0.6301989,1.1007516,-0.33956048,-0.32635158,0.3606776,0,z
0.45577696,-0.55364704,-0.24767527,1.0948936,1.1700597,-0.19974245,0.45077384,0.14865762,0.67563224,0.36728138,0,;
-0.7721534,-0.66055113,0.19933967,-0.1169755,-1.4847159,-0.55231625,-0.35865095,0.4066522,0.28925592,0.16410747,0,4
0.0270853,0.31371474,-0.23032571,-0.8597737,0.109991476,0.866498,-0.37452543,-0.4196517,-1.354925,0.43985575,0,U
0.23929073,-0.14362015,1.1800046,-0.05506013,0.481424,0.5591527,0.9539461,-0.37916625,-0.94576013,-0.18441108,0,7
0.7371618,0.73755956,-0.19838674,-0.8720721,0.022230297,1.1519758,-0.06557743,-0.8527813,-0.19974698,-0.11727361,0,8
0.2434352,-1.1075456,-0.25300026,0.02081732,0.6606619,-0.020496117,0.35325545,-0.27368894,1.3125079,-0.53886276,0,$
-0.17579007,-0.447396,1.1972065,0.105392806,-0.87593615,-0.35176492,0.3284497,-0.10015025,1.0322759,-0.5000176,0,:
0.7258478,0.45099026,1.0442842,-1.0241804,0.44098312,-0.3147413,-0.5146281,0.70704675,0.05725451,0.26213378,0,)
-1.136014,-0.0077533107,-0.60278463,0.8175878,-0.366601,0.23609829,-0.70316654,-0.98234457,0.03342474,0.16404927,0,(
0.055525176,0.8400854,0.51026213,0.15393879,0.08733762,0.6025245,-0.65066016,-0.4810393,0.74256206,-1.195947,0,Y
-0.73294455,0.26241395,0.52843297,-0.99100757,-0.29853946,-0.6255404,0.9026152,-0.19982383,0.17054474,0.8766059,0,V
0.6498273,-0.24187618,-0.39888194,0.518863,0.3677187,0.5700019,0.37929392,1.4294554,0.21026608,-0.28332278,0,?
-1.1787181,0.43637797,0.4188064,-0.27621806,0.94481176,-0.5494971,0.23240338,0.5043052,0.30899414,0.7550328,0,!
0.7726064,-1.0551887,-0.33967757,-0.18449405,0.23834029,-0.25580618,1.210212,-0.2333158,0.0067847716,0.7063276,0,&
-0.5928177,-0.83401376,-1.2766849,-0.059732478,-0.44095418,0.85997987,0.3139418,0.05458558,-0.11298074,-0.5207554,0,%
0.61315334,0.38629034,-0.31982592,0.6181927,0.7198649,-0.8528798,-1.2207891,-0.1258909,-0.3283162,0.36165795,0,Z
-0.10947679,0.451496,0.15882334,1.1311613,0.04362918,0.5318427,-0.4683648,-0.57661384,-0.22819944,-1.2612418,0,Q
0.4649676,-0.074769974,0.81815815,0.38488603,0.26896396,-0.45703024,0.7980455,0.99102014,-0.68319833,-0.770531,0,/
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,~
0.13592358,0.37438306,0.88024545,-0.0317013,0.05563578,-0.87457776,-0.6614024,-0.5705911,-0.08442037,1.2358758,1, 
0.79787374,-0.0007314811,-0.19160165,0.26257184,-0.16344392,0.82441527,0.6030162,-0.38829556,-1.2685933,-0.1608952,1,e
-1.5093458,0.2223702,0.2204258,0.11012471,-0.028587407,0.06896692,0.7773444,-0.14470434,0.6753626,0.6104434,1,t
0.59377635,0.75317895,0.760948,1.0219278,0.7892619,0.23760659,-0.17620377,-0.13678123,0.4823468,-0.70353824,1,a
0.45824826,0.40696272,-1.2654446,0.9103606,-0.81686443,-0.20289326,-0.33129698,-0.40087393,0.022563774,-0.4602222,1,o
0.47033343,-0.22015356,0.5663466,-1.1713614,0.24604487,-0.9154821,0.39336655,-0.62295926,0.7412296,-0.21587005,1,n
0.6033609,1.1929684,0.17299223,0.8802705,0.4113964,0.3118347,0.76008904,-0.71015185,-0.10230498,0.19209068,1,i
0.64096093,0.10497054,0.49343014,0.09938573,0.7255444,-0.34530324,0.87521625,1.3219491,0.3976144,0.086596884,1,r
0.45033434,-0.338134,0.6269171,0.015622618,-0.5849332,-0.79074025,0.17876583,0.65737265,1.3107423,-0.37375855,1,s
-0.8237268,-1.1450872,-0.72707397,-0.12551072,0.34160194,0.045155503,-0.062985994,0.5790329,0.5889198,0.6971001,1,h
0.21220449,-0.013215305,0.0028547423,0.041452087,1.6391205,0.082904875,0.71567076,0.5677744,-0.63420194,0.100652866,1,l
-0.10288489,-0.13154069,-0.07161383,-0.5989096,-0.11172673,-1.1880629,1.104518,0.53105736,-0.46892118,-0.44885126,1,d
0.20020726,-0.114087656,-0.21622074,-0.64755404,-0.25045606,0.4886693,-0.9997639,0.9650928,0.8320914,0.74327517,1,c
1.2718626,-0.35526377,-0.33310205,0.5946195,0.77539164,-0.7683553,-0.26169902,-0.10148489,-0.7207656,0.041626923,1,u
-0.4843886,-0.6985152,0.3814188,-0.18958381,1.2073612,-0.29127756,-0.255902,0.15541485,-0.22461455,-0.020448763,1,m
-0.2353832,0.28744528,-0.7094921,-1.065996,-0.09981111,0.09601689,-0.23962113,-0.63121873,1.0793891,-0.33586904,1,f
-0.3046532,0.7754879,-0.4164269,-0.36756417,-0.19318882,-0.74779093,0.08575995,0.5644434,-0.20472965,-0.5436622,1,p
-0.31523368,0.57142204,-0.8334691,-0.01730321,-0.15202811,-0.47710785,0.2197656,1.2974907,-0.011398663,-0.9468269,1,g
-0.66636455,-0.007996463,0.55625033,-1.2357786,-0.35649672,0.12372701,0.44238153,0.0758703,0.8531619,-0.7281384,1,y
-0.65825486,0.39134574,-0.90218914,0.14168423,0.056444637,-0.335569,0.57096297,0.5752745,0.9576407,0.9432503,1,w
-0.5641841,0.9667937,-0.50059575,-0.10313681,1.043214,-0.9115146,-0.41218996,0.41187093,0.34493235,-0.32878715,1,b
-0.33267036,-0.59378064,-0.1570934,-0.911856,-1.0787557,1.019412,0.6741283,-0.1293712,-0.06306966,-0.050163716,1,.
0.12324873,-0.9445721,-0.65459156,0.03603357,0.17265935,1.2757796,0.76572675,-0.4724904,0.232997,-0.37551376,1,","
-0.8169221,-0.19577682,-0.32557008,-0.9258616,0.63437986,-0.9524136,0.16185287,0.9819016,0.1662407,-0.06001625,1,v
-0.2780817,-0.63369435,-0.5677154,-0.25417417,0.413178,-0.49002725,-0.35879502,0.5238289,0.5314454,-1.4275115,1,k
0.5014089,-0.99384284,0.6239236,0.2095854,0.03378362,0.4271911,0.6522435,-0.58356667,0.83448404,0.82564497,1,'
-0.83614194,0.81623113,0.6522198,-0.027842099,0.87228054,0.012070832,-0.03189308,-0.65033185,0.093960166,0.6743468,1,T
-0.7946545,0.2670602,0.8722033,0.35035238,0.47903198,0.036585443,-0.89811504,-1.1458106,0.015108928,-0.2513689,1,-
0.7757555,0.47860137,0.718754,-0.09450186,0.009278337,0.15909825,-0.23937707,0.17313677,1.169731,-0.0014107696,1,S
-0.18197827,-0.7125895,-0.26665807,-0.1809712,-1.011683,-0.715648,0.22762905,1.1540875,-0.47388658,-0.2117764,1,M
-1.2380795,0.045323823,0.073337406,-0.48942095,-0.58011806,0.65450364,-0.0007205411,-0.41442287,-0.77481455,0.807622,1,`
-0.41644043,0.35798553,0.009822543,-0.018468987,-0.5549344,-0.94566125,-0.48910335,1.3157175,0.23409574,0.6633115,1,C
0.60188645,0.49230158,-0.25469816,0.0305665,0.97157246,1.3926517,-0.03213321,0.22355664,-0.2741053,-0.25983527,1,A
-0.044602703,-0.3754901,0.19327685,0.19142129,-0.522536,1.2799865,-0.57046366,-0.50309426,-1.083131,0.038811836,1,1
1.0852188,-1.0253215,-0.098385885,-0.12910688,-0.6970164,0.1255853,0.32379448,-0.78372586,-0.2407298,-0.56507164,1,0
-0.49896896,-0.51389676,-0.49669737,-1.0172049,0.357669,0.58714575,-0.98299414,0.36470878,-0.11528824,-0.73514545,1,B
-1.4425536,-0.72197527,-0.034419622,0.21256115,-0.112309486,0.09353661,-0.38263676,1.070779,0.18557818,0.051406953,1,H
-0.4094208,-0.1578557,-0.7470813,-0.16766997,-0.6483783,-0.8611181,-0.17809005,0.22446667,0.26375875,-0.32133007,1,P
0.20733742,-0.072810024,0.4256383,-0.92949575,-0.26139516,0.03770721,-0.049428053,0.55752957,0.23663868,0.25238097,1,x
0.092088334,0.5486631,0.048337672,0.42067713,0.5354671,0.59977055,-0.3029342,-0.35819995,0.21217598,-0.89542574,1,I
0.1570059,0.16411757,-0.14517443,-0.4458625,0.80953807,-0.78673524,0.3442803,0.6463549,0.36078036,1.0015855,1,W
-0.26204026,-0.73741597,0.31769195,-0.33542535,-0.017726004,-1.0353389,0.14063732,1.1315532,-0.60592765,-0.6591913,1,D
-0.09688465,-0.70238245,0.8771775,-0.8286256,-0.0063789804,0.23255971,0.011528217,1.2872108,0.3814387,-0.37441534,1,R
-0.043829285,-0.17305246,-0.11509898,0.08806736,-0.88426125,-0.68337274,0.08055194,1.346024,0.02431219,-0.43532485,1,F
-0.7643479,-0.610291,0.17824043,-0.08591568,0.2686486,-0.6816505,0.6941417,0.8669487,-0.47986704,0.14515641,1,L
-0.7639389,0.1332521,-0.20786281,-0.5904351,-0.07379932,-0.2183696,-0.23857142,1.178334,-0.84410274,-0.67113864,1,G
-0.87933576,-0.33040723,0.35596395,0.03008848,-0.45566162,0.0013274378,-0.22058102,0.9456084,-0.47827607,-0.16605005,1,J
0.31000715,-0.87626505,0.5442297,0.3253163,-0.87577057,0.36433968,-0.062128942,-0.7458786,-0.45486405,-0.48744962,1,2
-0.585254,-0.8156894,-0.22726949,-0.30180207,-0.18922198,-1.5465757,-0.16904873,-0.13042717,-0.15132123,0.5943102,1,N
-0.31740835,-1.1474214,0.15623838,0.5843194,-1.0252501,0.25038466,-0.28980047,-0.65986806,0.09917619,-0.7503932,1,5
-0.34302232,0.15118657,-1.0801083,-0.74215585,0.39015415,-0.77049655,-0.8377725,0.5723874,-0.021246294,-0.6051629,1,j
-0.13956712,0.11891044,0.4798873,0.29898185,-0.5539277,1.1053708,-0.75290143,-0.13521382,-1.2372417,-0.045908675,1,9
-0.1551103,-0.8166145,0.30785406,0.4173805,0.9022109,-0.89309406,-0.21151891,-0.39286533,-1.0184225,-0.43844116,1,E
0.4604902,0.13684984,0.5431127,0.493148,0.46005276,-0.8065895,-0.25004396,-0.031871177,-0.44406196,-0.96451104,1,O
-0.42430568,0.86231315,-0.5688407,-0.6666286,-0.44766563,-0.74381834,-0.8613924,0.34260616,-0.71270037,-0.43291914,1,q
-0.5551695,-0.40329245,0.27792117,-0.20222771,-0.3925334,-1.1950903,-0.67517483,0.93385214,0.5400689,-0.45723808,1,K
0.234674,-0.8703182,0.5054875,0.18822826,-0.80683976,1.1432103,0.0007092692,-0.3161584,-0.67039484,-0.27503714,1,3
0.21443114,-0.06973543,0.1579632,0.12399962,0.023826687,1.8357506,0.041945938,-0.36571372,-0.6071607,0.18049794,1,6
-0.5302979,-0.14497624,-0.5831951,-0.9096304,0.7817336,-0.036063988,0.6413705,0.6345135,-0.47331095,0.37824786,1,z
0.025517594,-1.2463472,-0.52627563,-0.27235386,-0.8541179,0.846309,0.5482653,-0.023772838,0.41532016,-0.4188289,1,;
-0.35279068,-1.0188557,0.4114755,0.22388023,-1.2700629,0.71723133,-0.24304484,-0.3081258,-0.270642,-0.51312506,1,4
0.6563585,0.8002928,-0.13217989,-0.18262088,0.07452812,-0.078033835,-0.12469438,-0.4739878,-1.569615,0.36344302,1,U
0.44201544,-0.25811058,1.0781708,0.2621316,-0.31164607,0.74982965,0.38651738,-0.88887036,-0.87910765,-0.29178563,1,7
0.78935915,0.035786837,0.3574058,-0.32373264,-0.2945183,1.2572697,-0.07624304,-0.86648315,-0.53753644,-0.44240344,1,8
1.009371,-0.79089504,0.74120957,0.112664685,-0.89232886,0.18927786,-0.3156987,-0.9187651,-0.109339364,0.07578069,1,$
-0.3196335,-0.93998474,0.305364,-0.4106703,-1.1400847,0.7027744,0.74066025,-0.16892424,0.43717948,-0.4363962,1,:
0.8378417,-0.5546578,0.30145344,-0.7565397,0.27291915,0.8086647,0.76503295,-0.34826893,0.69670796,-0.6377754,1,)
-0.65812594,-1.0450164,-0.731567,0.04269444,-0.09337508,0.9804535,0.34136614,-0.5338196,0.62889916,-0.41325706,1,(
-1.2504567,0.29847857,-0.11662586,-0.6456316,-0.60939896,0.388208,-0.60952467,0.17647968,0.8890027,-0.44917935,1,Y
-0.30903685,-0.6336675,0.068597086,-1.2688371,-0.8962023,-0.53295237,0.85680896,0.18824305,-0.08100435,-0.15802819,1,V
0.28206623,-0.9546868,0.26456225,-0.49744678,-0.6706976,1.0557988,0.91562057,0.51182514,0.124697946,0.1055605,1,?
-1.0742749,-0.9417517,-0.2371078,-0.30433705,-0.28608888,0.7897492,0.82685643,0.06974117,-0.6435909,-0.043366626,1,!
-0.15186527,-1.2990279,-0.04282742,-0.6620057,-0.76831794,0.45402902,0.90387595,0.024933284,-0.37735447,0.300075,1,&
0.021510797,-0.9024028,-0.8501434,-0.57238513,0.8771749,0.057779875,0.78067243,-0.10725076,0.75013316,-0.42238763,1,%
-0.028532306,-0.049964186,-0.29113063,-0.012786169,0.70206636,-1.0054436,-0.8178719,0.47858366,0.04250625,0.22982407,1,Z
-1.0050175,0.4241653,0.43568608,0.016894009,0.15654989,-0.53793776,-0.79445904,0.28196287,0.049642663,-0.848894,1,Q
0.40385234,-0.6085424,1.0984071,0.27410424,0.23032905,0.024948614,0.93880945,0.66866195,-0.888313,-0.11705514,1,/
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,~
-0.05848568,0.40679154,0.8385364,0.04665441,0.10159284,-0.94521356,-0.6482737,-0.4499197,-0.09958262,1.2605631,2, 
0.78317535,-0.012075823,-0.13976848,0.13501632,-0.23071156,0.80233544,0.6269184,-0.37957668,-1.2040097,-0.025028704,2,e
-1.5260565,0.34577113,0.13378614,0.16855374,-0.09542851,0.1653712,0.7159177,-0.14036548,0.6522068,0.66525006,2,t
0.47586176,0.8170554,0.8316834,1.0060296,0.6806787,0.16814978,-0.20377456,-0.047529798,0.54060936,-0.74986714,2,a
0.4671961,0.39303824,-1.1666203,0.8848886,-0.8193388,-0.09433472,-0.3124967,-0.5428722,-0.07133214,-0.5807312,2,o
0.6487003,-0.20816772,0.53872013,-1.2018094,0.19098112,-0.7607366,0.48363483,-0.65178186,0.71838576,-0.106268734,2,n
0.6631383,1.1709689,-0.01989172,0.7175647,0.4531229,0.17647962,0.81419593,-0.86581534,0.03680048,0.15301521,2,i
0.6694339,0.22969119,0.4427562,0.09844752,0.98155355,-0.2601732,0.9535553,1.1148621,0.29643938,-0.005268506,2,r
0.3830083,-0.17569068,0.90398026,-0.24199237,-0.62982,-0.59575677,0.20762849,0.61315185,1.2209177,-0.5342211,2,s
-0.8382953,-1.0883974,-0.7162803,-0.48175195,0.4232543,0.22975731,0.1169628,0.43231532,0.6044871,0.6537575,2,h
0.24697645,0.0006281235,-0.3382938,0.00810205,1.6167817,0.1448474,0.6979549,0.5470098,-0.51304936,0.079233795,2,l
-0.15996526,-0.16005255,-0.106948406,-0.2937752,0.021272969,-1.2458311,1.0947737,0.59222996,-0.6162898,-0.49736997,2,d
0.29326078,-0.06816421,-0.2318883,-0.5974413,-0.13127276,0.27929583,-0.8716201,1.0014127,0.77580345,1.0193057,2,c
1.3281367,-0.3405357,-0.16851915,0.5646186,0.8264804,-0.3325849,-0.38029325,-0.3635341,-0.8112856,0.2103519,2,u
-0.48540428,-0.8559728,0.41890225,-0.3389572,1.1767325,-0.24114983,-0.17119452,0.123995736,-0.3276959,-0.15173985,2,m
-0.29633334,0.2740281,-0.8399694,-1.258279,0.13141784,0.15760894,-0.21625601,-0.61747134,0.95634586,-0.3855385,2,f
-0.13206187,0.44031006,-0.42026493,-0.10628903,-0.32696286,-0.674476,-0.050621416,0.66382295,-0.23465179,-0.21281488,2,p
-0.40241686,0.59872925,-0.7783211,0.21539542,0.24774252,-0.38031358,-0.083486445,1.37503,-0.27313173,-0.80567455,2,g
-0.8459061,-0.051428065,0.22940479,-1.0558146,-0.26330495,0.20040995,0.5720219,0.005554773,0.89155215,-0.886413,2,y
-0.64457905,0.37483782,-0.7567426,0.0890439,-0.019557856,-0.6592497,0.6960651,0.5514445,0.899016,0.91192394,2,w
-0.57191646,1.2109687,-0.6068363,-0.3479442,1.0578959,-0.6574422,-0.059606165,0.10646548,0.3421841,-0.18384221,2,b
-0.7692639,-0.6158865,-0.13260368,-0.7799135,-0.89221495,1.0858798,0.6284374,-0.11591605,0.13712311,-0.026683133,2,.
0.0389624,-0.8507947,-0.8146446,0.16423845,0.14980528,1.4209191,0.6001326,-0.21111035,0.28125432,-0.24233447,2,","
-0.49219397,-0.19520974,-0.25193784,-0.82712173,0.40398085,-1.3076059,0.34840426,0.8287332,0.44136646,-0.30985928,2,v
-0.40477246,-0.74402773,-0.2945875,-0.398943,0.46938613,-0.58235484,-0.34732828,0.32019538,0.6901804,-1.154251,2,k
0.28199455,-0.99782306,0.58202994,0.796349,0.34112835,0.37683058,0.6326141,-0.25521874,0.7815612,0.7857174,2,'
-1.0515759,0.6654817,0.9946568,-0.044063583,0.8683661,0.14243591,-0.123133965,-0.4641114,-0.038346015,0.67354244,2,T
-0.70947206,0.2104843,1.0970622,0.33384246,0.52539784,-0.26314202,-1.0275838,-0.854983,0.058741298,-0.041072253,2,-
0.80618703,0.31331918,0.89081055,-0.12286829,-0.045314442,0.06806295,-0.106820084,0.17662178,1.1513835,-0.09800422,2,S
-0.4507382,-0.44771698,-0.35561362,-0.28901285,-1.3663559,-0.6830367,0.30835766,0.83141446,-0.13019006,-0.23525167,2,M
-1.0124345,0.009408541,0.28388673,-0.35687396,-0.27370176,0.569673,0.38301298,-0.5609151,-0.9895638,0.91625506,2,`
-0.48532337,0.017093735,0.26089603,-0.089283876,-0.7788988,-0.663999,-0.9384004,1.213297,0.08050439,0.5304592,2,C
0.40179318,0.39037493,0.21972594,0.16699615,0.8770586,1.362957,-0.063321665,0.21095282,-0.5149223,-0.74202603,2,A
-0.042059094,-0.44974118,0.03932824,0.1460709,-0.79213876,1.2681834,-0.42303076,-0.050973475,-1.031645,-0.11505548,2,1
0.8922285,-1.1899785,0.011442617,-0.11026104,-0.6494939,0.061481528,0.38643375,-0.9746479,-0.094243154,-0.49174887,2,0
-0.9130856,-0.3615535,-0.09909068,-0.45972562,0.53207844,0.4775389,-0.8061692,0.4780422,-0.096934296,-0.9188618,2,B
-1.5299828,-0.5795306,-0.41472247,-0.3196438,0.23947573,0.58319217,-0.16039212,0.70823044,0.3082117,0.006996682,2,H
-0.45846152,-0.17461622,-0.3485534,0.044855636,-0.7268352,-1.0060419,-0.25200045,0.9402803,0.5449629,-0.033517882,2,P
0.19511765,-0.45961568,0.26419872,-0.5418268,-0.2970576,0.2220641,0.0015524098,0.6558519,0.06614849,0.80208874,2,x
0.18244311,0.3646365,-0.025346119,0.29347336,0.5357718,0.76250285,-0.2705621,-0.5471171,0.13669403,-0.38337886,2,I
0.5285826,0.48667413,-0.042981204,-0.1614087,0.68981415,-0.70602053,0.25522247,0.866807,0.7791728,1.0285606,2,W
0.111522645,-0.70135736,-0.004890341,-0.43424833,-0.3245671,-1.0142181,0.2863567,0.9211591,-0.59538597,-0.5802219,2,D
-0.09968142,-0.5048557,0.9097332,-0.3098344,0.1285208,-0.15009783,0.10070141,1.5278997,0.13550557,-0.639957,2,R
-0.27204382,0.11023882,-0.18365633,0.068895504,-0.8438637,-1.0500277,0.09859149,1.3042678,0.1268402,-0.060149126,2,F
-0.47161567,-0.5927426,0.4598934,-0.03490208,0.038163714,-0.46224508,0.6613581,1.0687393,-0.8682497,0.20246324,2,L
-0.75790757,0.025423009,-0.19936122,-0.00498772,-0.073793866,-0.545464,-0.4665082,1.0247045,-0.8635484,-0.4512927,2,G
