dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,epoch,character
0.19732167,0.08412901,-1.1429225,-0.79001063,-0.64273065,-0.34723133,0.7279502,-0.04305137,0.86566794,0.4569238,0,G
0.47052127,0.8173295,-0.50805044,0.30614048,0.625669,-0.18966848,0.083303526,1.3976558,-0.36526635,0.48734865,0,K
0.16121645,-0.2516796,0.12982343,0.52016026,-0.1704453,0.09848448,0.77976024,-1.485932,-0.65922844,-0.5778345,0,v
0.5435812,-0.7272708,0.029381648,-0.28047553,1.1687498,0.4034829,-0.58594114,-0.6890543,0.6454073,0.5767307,0,k
-0.91733193,-0.7235866,-0.6368885,0.67742336,-0.01730065,0.99375796,-0.54652995,-0.47306213,-0.5099581,0.00059481256,0,H
0.456965,0.09654384,0.091688916,-1.4827511,0.22770679,0.29518256,0.811557,0.80190116,0.12576455,0.34414285,0,N
-0.21683587,-1.0514865,0.12665594,0.46955425,0.33889735,-0.970863,-0.42627355,-0.77599186,0.8770503,-0.01787135,0,F
0.44709533,0.028853416,-0.91309184,0.45850307,-1.4246637,-0.11628667,0.17925294,0.58129954,-0.30033004,0.5018802,0,P
0.0006939212,-0.97859925,-0.7042161,0.5705432,0.82957095,-0.66417813,0.92641056,-0.22381328,-0.13151753,-0.4073772,0,f
0.47673565,0.29220387,-0.7091351,0.68635213,-0.390102,-0.109646305,1.0443926,-0.9685554,0.55598134,-0.45958152,0,W
0.7791207,0.31007937,-0.16827454,1.1453884,-0.019380596,-0.05821662,-0.38392857,-0.39462787,-0.26304856,-1.2571791,0,p
0.34581417,-1.3018839,-0.85507154,-0.02510481,-0.24393778,0.12848356,-0.25160435,-0.110890694,-0.5302496,1.0104225,0,V
0.61099374,-0.45477438,-0.96037006,0.27690455,-0.6801089,-0.5457875,-0.45518345,0.31859577,-0.35494202,0.68589437,0,w
-0.20073192,-1.28651,-0.681924,-0.033560917,-0.05054499,-1.2351344,0.29700366,0.269871,-0.11078699,0.37016818,0,I
0.22858885,1.2273537,0.51142037,0.776671,0.8219174,0.057431854,-0.874595,-0.05800589,0.13435912,0.33376825,0,O
0.4750905,-0.114694536,0.050405193,-0.28244507,-0.23169652,-0.81027234,1.2295886,-1.1952845,-0.006213037,0.16721733,0,z
0.16561751,0.15168075,-0.25048125,0.5759244,1.0915914,-0.6412614,0.448056,0.13366202,-0.8555786,1.0008556,0,Z
-1.3543334,0.196807,-0.8760209,-0.62160796,0.44305447,0.5963965,0.20984729,0.34637946,0.48697454,-0.14175354,0,x
-0.38716367,0.54765385,-0.15892038,-0.73604894,-0.23351878,-0.5403915,0.15708433,-0.597623,-0.88390934,0.60767305,0,j
-0.3470629,-0.028215073,-0.50087875,-0.5857024,0.64880633,0.60660726,-0.3843554,-0.3438595,-1.3476403,-0.6432719,0,q
-0.5439237,0.6060995,-1.0040317,0.13068353,-0.09181975,-1.1576991,-0.7238034,0.09901169,-0.065201096,0.65191144,0,U
0.16425358,-0.31606898,0.1285228,-0.5276514,1.0834497,0.7274637,0.5772562,0.53688127,-0.43616116,0.27676934,0,-
0.27951148,-0.53431547,0.4924202,1.2709074,-0.22653767,-0.064481564,-0.14265703,0.49650717,-0.20073229,-1.1899817,0,Y
0.014289389,1.1117917,-1.3708848,0.088752896,0.3558751,0.24806921,-0.542536,-0.22240376,0.2800181,-0.5158563,0,Q
0.64983475,1.242849,0.27695683,1.0891508,0.38977274,0.3288092,-0.3368744,-0.22565842,-0.5248691,0.26486585,0,X
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,~
-0.8893894,-0.5707613,-0.5141584,-0.8659717,-0.31748345,-0.49196854,-0.636943,-0.79347515,-0.5742898,0.4012663,1, 
-0.22805665,-0.06921828,-0.17844066,1.3100848,0.41333053,0.22944766,-0.6616832,-0.9644314,0.74651057,-0.21521185,1,e
0.58545816,0.20099398,-0.35430697,0.6298728,0.7020035,-0.121247396,-1.1773466,-0.8717803,0.3366673,-0.57233405,1,a
-0.5589318,-0.030450642,1.5954634,0.18091114,0.3115698,-0.6852833,0.16914831,-0.0306708,0.35184473,-0.6232173,1,i
0.16302684,0.34297782,0.09782924,0.29515532,1.5375183,-0.4016968,1.0793109,-0.17246756,-0.19761997,-0.00824095,1,n
-0.07384489,-0.46503472,0.41729152,0.16429344,0.7093376,1.3622371,0.2253745,0.8424474,-0.18274605,-0.36558124,1,r
0.92203844,-0.2423741,-1.3793644,-0.039456688,0.23519471,-0.2343911,0.01771934,-0.20580068,0.220223,-0.25382498,1,l
1.0492654,-0.1327011,-0.58647954,-0.098047525,-0.64831364,-0.803189,-0.6158192,-0.6334338,0.42021516,-0.7109038,1,o
-0.41938666,0.18492877,-0.5082463,0.9290993,-1.2686146,-0.3072368,0.4203095,0.087059535,0.40024322,-0.6479352,1,t
-0.72115034,0.37510616,-0.6663226,-0.22334892,0.24883945,1.0714781,0.42296073,0.612139,0.51311886,-0.6598209,1,s
0.96333927,-0.095302284,-0.26959515,0.9047857,1.0026947,0.36652413,-0.26794198,-0.40889466,-0.56280756,-0.68999904,1,y
-0.66393435,-0.5044805,0.7255177,-0.05180835,1.0790634,0.7218362,0.38257772,0.44622537,0.6637146,-0.55154777,1,d
1.0532681,0.073853575,0.18940604,0.79709196,-0.659355,0.9042075,0.34141654,0.4018605,0.4372014,-0.6876542,1,h
0.25303227,0.6944446,-0.058196656,-0.93372416,0.42671126,-0.4125113,-0.86450195,-0.9802292,0.3959813,0.20441419,1,u
1.0371066,0.3943989,0.8383266,-0.676363,-0.47493732,-0.29365656,0.9154304,0.5345073,0.30841035,-0.2792357,1,m
0.3490724,-0.44005525,0.31098694,0.1576531,0.2045306,0.7130579,0.9255112,1.0032084,-0.059022866,1.0705914,1,M
0.3822251,-0.0557428,-0.5667655,-0.1994425,-0.33711895,-0.6301648,0.8572904,0.9284343,0.24062783,0.998516,1,c
0.67607874,-1.2389582,-0.45706892,-0.7154449,-0.16038965,-0.33357158,0.10915058,0.39171943,0.33692798,0.93340945,1,A
-0.9208655,-0.10908896,-0.30207038,-0.5616888,0.87731016,-0.29269442,0.1360999,0.98176324,-0.10607174,0.9404192,1,C
-0.4102352,0.2645,-0.53009623,0.18260092,0.64371765,-0.255288,0.09293763,-0.90060985,-1.4600036,-0.12849471,1,S
-0.16628884,0.8223117,-0.45844188,0.5825533,-0.95125186,0.07383494,0.78875124,0.31938225,0.88789463,0.5690268,1,b
-0.588216,0.59299564,0.1625449,0.60234183,0.6662781,0.70202017,-0.1706084,1.0007086,0.30469716,0.045821726,1,D
-0.066353925,-0.42940605,0.7265481,0.7137532,0.72631985,-0.1742102,0.13142064,-0.48536217,0.48835498,0.87871265,1,L
0.092022076,0.23118612,0.03243456,0.0335951,0.5648163,-0.6716378,1.2452165,-1.0386975,-0.61493796,0.25069302,1,R
-0.058095697,0.8676531,1.4381855,-0.63824767,-0.71974367,-0.07649436,0.09885456,0.27106842,0.17282622,-0.36202797,1,J
-0.19130266,1.0678841,0.12831745,-0.68773705,0.1464605,0.705934,-0.72219485,0.9904234,0.37957945,0.35734314,1,g
1.1693867,0.5013606,-0.12159678,-0.61421865,-0.5028159,0.7720539,-0.32702634,0.55195326,0.0104112355,0.85353553,1,B
-0.10792788,-1.2082431,-0.49852657,-0.41400334,0.6741598,-0.04720711,0.1490132,0.22344466,0.6976783,0.43364304,1,T
0.24508592,-1.439864,-0.5409617,-0.6377348,0.011744751,0.36451086,-0.17265837,-0.6226237,-0.2503218,-0.74447316,1,E
0.1346304,0.038964618,-1.1036091,-0.79669964,-0.6332388,-0.29569843,0.7805053,0.12228804,0.8822285,0.4865942,1,G
0.40411684,0.8076107,-0.4251665,0.2144993,0.5260395,-0.028210798,0.27485874,1.4912322,-0.17794523,0.59091383,1,K
0.3965781,-0.03963247,0.34507862,0.65744215,-0.11381793,0.3380527,1.097144,-1.144071,-0.4962583,-0.5913986,1,v
0.64003617,-0.5282478,0.24059606,-0.17124803,1.2901236,0.5852664,-0.27400506,-0.4643848,0.6624117,0.46761972,1,k
-0.811647,-0.4812615,-0.4369772,0.7709331,0.14858462,1.2157634,-0.22052276,-0.14344624,-0.2873965,-0.018058447,1,H
0.49795234,0.22729644,0.21336706,-1.1498076,0.36649933,0.44980323,0.9594143,0.9587691,0.34561354,0.19232549,1,N
-0.18850596,-1.0645663,0.037648283,0.40106273,0.25051895,-0.877167,-0.39793152,-0.60583216,1.0250051,0.043732014,1,F
0.532539,0.20797612,-0.7695815,0.5317374,-1.3160717,0.032926004,0.38809836,0.8001945,-0.15603198,0.45348033,1,P
-0.10451235,-1.1045686,-0.80400866,0.38280666,0.6730911,-0.7709489,0.8475609,-0.23577157,-0.24812402,-0.30513385,1,f
0.5551317,0.2255122,-0.72447395,0.5653884,-0.49452862,0.03320242,1.1007903,-0.7729781,0.66225964,-0.3033981,1,W
0.41020864,0.011700122,-0.5033011,0.8579398,-0.27564767,-0.39527,-0.56627715,-0.5656784,-0.6445798,-0.9892986,1,p
0.6599183,-1.0838383,-0.687079,0.25873265,0.026684597,0.35526618,0.02716253,0.12683871,-0.13864803,0.735462,1,V
0.8340262,-0.24269894,-0.78040946,0.5632927,-0.4584216,-0.3307779,-0.2087452,0.5634897,-0.028110363,0.42964694,1,w
-0.29380426,-1.2141075,-0.7998886,-0.1438246,-0.11739935,-1.199767,0.034328505,0.02614176,-0.16799417,0.33499664,1,I
0.058805685,1.0170771,0.33310688,0.6644061,0.6541289,-0.2209991,-1.1289536,-0.20542122,0.0641371,0.41350994,1,O
0.56434476,-0.031056654,0.0983461,-0.08120714,-0.045362644,-0.76828974,1.3635604,-1.0873288,0.16718416,-0.049241975,1,z
0.06490159,0.058156274,-0.24805544,0.459642,1.0615184,-0.5536789,0.5920852,0.21360931,-0.8579138,1.0734917,1,Z
-1.0264271,0.36257258,-0.70544595,-0.27473298,0.75192666,0.719549,0.37462753,0.38787523,0.8114381,-0.45769662,1,x
-0.24737991,0.7868181,0.064175874,-0.55645525,-0.100016154,-0.32399508,0.41692698,-0.27944034,-0.70433116,0.46642023,1,j
-0.5482485,-0.26212418,-0.62807745,-0.6546742,0.34091914,0.2710116,-0.534223,-0.43775988,-1.3907386,-0.36904427,1,q
-0.44290522,0.5470067,-0.98536885,0.17869703,0.064439386,-1.1195683,-0.85548824,-0.024270512,0.087173685,0.4340973,1,U
-0.19249214,-0.6421357,-0.13205256,-0.87262255,0.794665,0.44017863,0.26074383,0.331772,-0.75739926,0.6028365,1,-
0.064192265,-0.7391132,0.35809338,1.039924,-0.38272762,-0.12343517,-0.08400672,0.6002142,-0.4006224,-0.98666716,1,Y
-0.20469996,0.87535805,-1.5366868,-0.08289867,0.18708186,0.02828035,-0.70810354,-0.37250146,0.032369547,-0.38282144,1,Q
0.53704804,1.115467,0.105477616,1.0690423,0.38631818,0.2295185,-0.42395422,-0.28399947,-0.5065404,0.32394642,1,X
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,~
-0.8713976,-0.5827861,-0.49334955,-0.8357534,-0.3569551,-0.515846,-0.63563573,-0.78440803,-0.5991031,0.4328752,2, 
-0.2701958,-0.15315174,-0.27741483,1.2588854,0.30677497,0.23157209,-0.7179684,-0.97171634,0.72860146,-0.1279179,2,e
0.5869999,0.1733338,-0.5154246,0.594403,0.61932015,-0.07220659,-1.1634767,-0.8677559,0.45056185,-0.55493474,2,a
-0.4918284,-0.027261257,1.5767757,0.2065546,0.34494442,-0.7896032,0.059345514,-0.14945269,0.27358916,-0.62073106,2,i
0.12311904,0.2953011,0.20112254,0.27055484,1.5232539,-0.49318483,1.0024195,-0.1993656,-0.20901668,-0.0033349593,2,n
-0.008460153,-0.4994599,0.4318453,0.08175481,0.6012828,1.2874686,0.14301057,0.8156485,-0.20254448,-0.27214435,2,r
0.909497,-0.10897768,-1.2806304,-0.1613843,0.1614599,0.12463366,0.46674055,0.21808928,0.07728284,-0.04810064,2,l
0.7830695,-0.25999203,-0.6095834,-0.046462093,-0.4545936,-0.92343,-0.81629455,-0.8150809,0.39618558,-0.6312055,2,o
-0.5024354,0.21745488,-0.33870196,0.8771859,-1.2611203,-0.27225745,0.5615574,0.19645225,0.3230367,-0.6364296,2,t
-0.8067938,0.30020118,-0.7145764,-0.1829037,0.38075167,0.82626635,0.0415319,0.21335763,0.49619606,-0.8669689,2,s
0.8756096,0.08660338,0.069743425,0.8933062,1.0295376,-0.08345552,-0.5223295,-0.6298004,-0.21551767,-0.8000689,2,y
-0.53658056,-0.44439653,0.5842302,-0.086450644,0.9613938,0.88286626,0.5466314,0.5994143,0.6951869,-0.44037208,2,d
1.0699606,0.32718298,0.2486893,0.7638591,-0.44472298,0.9521132,0.2626012,0.40268153,0.5296852,-0.6977331,2,h
0.3593745,0.8363377,0.16376984,-0.82895327,0.48244512,-0.31521782,-0.6775782,-0.9220345,0.49829677,0.1601629,2,u
0.9760085,0.38327733,0.6349015,-0.6893786,-0.6176102,-0.014937652,1.0297613,0.7092903,0.2701553,-0.06334055,2,m
0.12998614,-0.09174052,0.32266214,0.34140924,0.3506009,0.898537,0.9469614,1.0424911,-0.11833165,0.9089555,2,M
0.38223842,-0.01910213,-0.3444981,-0.13701679,-0.19498508,-0.7628915,0.8608635,0.82501274,0.26240447,0.79362595,2,c
0.685068,-1.2809601,-0.6962794,-0.6807757,-0.26620412,-0.68203956,-0.3841908,-0.16871324,0.38371864,0.28672713,2,A
-0.9670158,-0.15387054,-0.31546542,-0.61496836,0.6467255,-0.2802708,0.07662039,0.90950185,-0.18353418,1.0954199,2,C
-0.5216387,0.3615183,-0.3770717,0.12451,0.5698223,-0.13779405,0.29684225,-0.72573864,-1.574794,-0.03222589,2,S
-0.13691439,0.64939463,-0.57274634,0.4856822,-1.1041799,-0.018882856,0.7486995,0.33487144,0.823509,0.652065,2,b
-0.7248257,0.6007304,0.48601052,0.4885243,0.6143051,0.5950044,0.1060514,1.2187212,0.16653754,0.10853233,2,D
-0.1424349,-0.1401571,0.9010019,0.6139291,0.6655653,0.043220803,0.62821627,-0.07184669,0.33330172,1.0412962,2,L
-0.2258758,0.20430489,0.46760824,-0.17811953,0.46372387,-0.72853756,1.268243,-0.75222075,-0.8416486,0.16852081,2,R
-0.26845813,0.87412834,1.4919916,-0.48374203,-0.46208218,0.009406407,0.42717963,0.48323596,-0.05323339,-0.26710075,2,J
-0.19281204,1.0036442,0.048141032,-0.6857265,0.057511337,0.8210829,-0.60177004,1.0576081,0.3640243,0.38834122,2,g
1.3150399,0.36492124,-0.32967442,-0.5587078,-0.54293036,0.64570606,-0.47556573,0.36220253,0.2726484,0.7571406,2,B
-0.1586926,-0.9560086,-0.24914525,-0.24095723,0.8229094,0.21538575,0.42402178,0.50979155,0.640777,0.6198619,2,T
0.12891391,-1.3370029,-0.6487762,-0.5381857,-0.0624868,-0.11294369,-0.4736881,-0.7846818,-0.20000586,-0.7671247,2,E
0.031260334,0.03464985,-1.0890093,-0.8255491,-0.66605586,-0.18715155,0.72419655,0.19080514,0.7657405,0.6934792,2,G
0.4803392,0.71054894,-0.5496586,0.1689022,0.3990764,0.13305478,0.22354183,1.4685246,-0.054656725,0.64172095,2,K
0.5646858,0.30049768,0.23497723,0.5460006,-0.37254977,0.7352682,1.4269847,-0.58776176,-0.40744406,-0.101621576,2,v
0.552799,-0.34207878,0.4686602,-0.3159579,1.2229737,0.8125652,0.13096996,-0.10352062,0.47455838,0.62983423,2,k
-0.556553,-0.08444819,-0.12318059,0.9854278,0.29733977,1.5634067,0.19981773,0.29789168,-0.10168785,0.1588006,2,H
0.5926754,0.44933212,0.46445143,-0.725854,0.5588366,0.4078983,1.0531526,0.94965386,0.45833024,-0.06736878,2,N
-0.19649392,-0.82667327,0.14679447,0.5735745,0.24828114,-0.48464796,-0.12886754,-0.28809634,1.1315392,0.4666107,2,F
0.41903332,0.27048534,-0.6644456,0.5427642,-1.2397827,0.19930427,0.5168744,0.9071967,-0.21139725,0.5115361,2,P
-0.059736047,-1.0280544,-0.780943,0.41033268,0.624283,-0.64712214,0.94365853,-0.10949584,-0.19934897,-0.2473528,2,f
0.5269089,0.07409205,-1.0157409,0.46116218,-0.69049615,0.31437722,0.99042374,-0.6939542,0.6581177,-0.035042405,2,W
0.11366095,-0.20461944,-0.7763745,0.55476636,-0.62808394,-0.06428165,-0.09764171,-0.11972081,-0.97969055,-0.60371,2,p
0.9431058,-0.67343915,-0.43908527,0.6470215,0.4447617,0.76758033,0.46909145,0.5196563,0.10188487,0.5244068,2,V
1.0532612,0.011575552,-0.49320036,0.7113719,-0.35811692,-0.050146013,0.017161999,0.8165273,0.14388327,0.3577225,2,w
-0.104688376,-1.1997582,-0.77341175,-0.031910732,0.08865043,-1.3360434,-0.26638952,-0.28800443,-0.0021667094,-0.060425557,2,I
-0.19102962,0.53154063,-0.053438716,0.33558857,0.53399754,-0.69651115,-1.5315293,-0.6379914,-0.11510972,0.17131768,2,O
0.6393582,0.14386351,0.18548167,-0.0045527047,0.05667271,-0.5667742,1.5615342,-0.8483202,0.20655404,-0.070192955,2,z
0.016587475,0.10805346,-0.134875,0.44951773,1.0660398,-0.60906976,0.647848,0.20125055,-0.8667852,1.024138,2,Z
-0.5519321,0.56654274,-0.538143,0.011980779,0.8256334,0.9138373,0.49181533,0.48100474,0.9104236,-0.5155295,2,x
-0.0753752,0.9687754,0.15886861,-0.40045965,-0.007853327,-0.03695405,0.69893855,0.0013156026,-0.55660325,0.424571,2,j
-0.36016023,-0.05680676,-0.5765325,-0.4945348,0.47734243,0.61294967,-0.19720757,-0.07653419,-1.2234058,-0.50705695,2,q
-0.28807357,0.19174486,-1.0367632,0.21572083,0.13688162,-1.2140906,-1.049028,-0.32215124,0.19335261,0.15638036,2,U
-0.404445,-0.8491631,-0.3289134,-1.0525767,0.5564312,0.19712502,0.005162375,0.07170555,-0.94677913,0.7816061,2,-
-0.11108661,-0.6611607,0.56951815,0.9406114,-0.47737807,-0.02165127,0.11407197,0.80968964,-0.56861776,-0.8251654,2,Y
-0.48100212,0.82275045,-1.5885044,-0.3421966,-0.03318922,0.12002568,-0.57136124,-0.23013148,-0.22034355,-0.08832233,2,Q
0.5560813,0.91707903,-0.0042271614,1.0033317,0.3764694,0.11330705,-0.56556255,-0.39250273,-0.52219063,0.31126603,2,X
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,~
-0.87774926,-0.57710046,-0.51684964,-0.8340726,-0.33802325,-0.555325,-0.6078229,-0.7473415,-0.61457384,0.4184913,3, 
-0.33782598,-0.19794747,-0.23528288,1.2279339,0.2968415,0.1446552,-0.7398332,-1.0507379,0.6973791,-0.11707025,3,e
0.5848154,0.16042443,-0.60752064,0.5299937,0.55316925,-0.0760628,-1.1807772,-0.85087264,0.5055539,-0.54469675,3,a
-0.52115166,-0.056180958,1.5509825,0.22332098,0.32074448,-0.8121265,0.016734542,-0.17940529,0.2680398,-0.57694906,3,i
0.219575,0.3419937,0.3582842,0.21277204,1.5299778,-0.50317055,1.0018317,-0.10700407,-0.22537118,0.035583876,3,n
0.109947264,-0.5910798,0.61747193,-0.08293868,0.57825196,1.3135436,0.18622246,0.9439564,-0.32262278,-0.20492443,3,r
0.9245572,-0.19477294,-1.4287171,-0.19945742,0.12041206,0.20707719,0.50138557,0.26745346,0.021413013,-0.01633796,3,l
0.84785634,-0.25182348,-0.6393351,-0.05066729,-0.4346524,-0.8653513,-0.8376065,-0.7855591,0.46255958,-0.5796579,3,o
-0.5626777,0.16280562,-0.46728402,0.881574,-1.310736,-0.16839172,0.55593747,0.17832379,0.307169,-0.69264543,3,t
-0.9276676,0.39308953,-0.6708171,-0.21532647,0.38515234,0.7131941,0.07068169,0.18922357,0.4016137,-0.9737608,3,s
0.81689596,0.025772551,0.10925458,0.89618593,1.0453098,-0.0700105,-0.41982883,-0.5498629,-0.3070417,-0.8442635,3,y
-0.45221087,-0.3989655,0.29898992,0.01376924,0.99306834,0.9835965,0.5514148,0.55526435,0.8847435,-0.42187482,3,d
1.0088843,0.6092176,0.37649086,0.76647145,-0.3380009,0.8145488,0.19875915,0.40666685,0.6682292,-0.6724283,3,h
0.38882092,0.7910699,0.3891195,-0.905633,0.37594905,-0.25652623,-0.6429668,-0.88364726,0.45183933,0.26006466,3,u
0.88845253,0.4911295,0.44549647,-0.590118,-0.6945151,0.104664356,1.0118809,0.71532553,0.39549327,0.031764124,3,m
0.2255398,-0.015078253,0.07508817,0.39110628,0.32709008,1.0084785,0.8813686,1.0312045,-0.050016273,0.9075187,3,M
0.24083368,-0.046697196,-0.24375863,-0.10081688,-0.1722684,-0.970106,0.80553395,0.67262655,0.23006605,0.674627,3,c
0.90368474,-1.200589,-0.35626167,-0.7528902,-0.11167075,-0.77192223,-0.3307779,-0.17765887,0.29841086,0.24272855,3,A
-0.94791204,-0.07924905,-0.37595558,-0.5312965,0.6421763,-0.17392133,0.1629813,1.0391537,-0.12688534,1.0518652,3,C
-0.6100001,0.23542126,-0.6830591,0.046151854,0.36826718,-0.09252411,0.2092488,-0.71238077,-1.5385362,0.11431728,3,S
0.13184701,0.60913557,-0.4572073,0.40087226,-1.1168833,0.08936403,0.645434,0.4354323,0.8958149,0.76009727,3,b
-0.75160015,0.5744994,0.53760916,0.39988405,0.5683121,0.6035145,0.10034233,1.27751,0.10483597,0.16583174,3,D
-0.017812934,-0.18737611,0.73480827,0.5885439,0.7180736,0.060718894,0.47024858,-0.20391247,0.4837924,1.0134138,3,L
-0.25553983,0.04355066,0.6213649,-0.37865117,0.27924606,-0.77800643,1.0984386,-0.75021994,-0.96672016,0.12693933,3,R
-0.39249468,0.8069136,1.5579875,-0.3928903,-0.2966401,-0.21158467,0.40688384,0.3690697,-0.1911067,-0.3769591,3,J
-0.21428558,1.0138342,0.1987484,-0.71902055,0.0151821375,0.7377872,-0.62864584,1.0470407,0.36607954,0.43245977,3,g
1.2470711,0.49217373,-0.1678845,-0.42635015,-0.47972158,0.7291766,-0.31277964,0.52420795,0.251294,0.7588835,3,B
-0.44775242,-1.011757,-0.08203662,-0.31096077,0.7965051,0.053048093,0.3952041,0.46827424,0.38060448,0.56558394,3,T
0.1520161,-1.325328,-0.76049054,-0.5073626,-0.18222415,-0.04044461,-0.5106009,-0.73984444,-0.13447738,-0.55646724,3,E
0.12942559,0.15567642,-1.01416,-0.6510278,-0.46260232,-0.017941471,0.8325732,0.23704165,0.9525937,0.66060287,3,G
0.57217485,0.58107644,-0.7923703,0.16886657,0.29735565,0.16301115,0.10357738,1.3880733,0.10299313,0.65425146,3,K
0.49070984,0.3545174,0.058640864,0.5822458,-0.39517248,0.7644346,1.4738877,-0.50462013,-0.3474244,0.053482715,3,v
0.40736797,-0.29391763,0.5723986,-0.21525489,1.4220378,0.6117479,0.14042573,-0.18829365,0.5379526,0.4613186,3,k
-0.4636291,-0.06575992,-0.15026295,0.93418425,0.15551968,1.5818506,0.26226142,0.37997752,-0.10390494,0.36748597,3,H
0.61586046,0.5537586,0.60652965,-0.61214,0.69108945,0.1809442,1.0082537,0.7089486,0.48228514,-0.16969565,3,N
-0.20115285,-0.71388996,-0.105023555,0.57133496,-0.012354435,-0.19303727,0.0037143172,-0.06373845,1.16374,0.88291675,3,F
0.21782206,0.20807417,-0.56160206,0.44693193,-1.2681121,-0.14353338,0.5544644,0.8407321,-0.3677575,0.4169655,3,P
-0.052567072,-0.9163629,-0.9382824,0.40171126,0.5538992,-0.3360208,1.0268495,0.04318352,-0.17353538,-0.08302377,3,f
0.7286421,-0.15338507,-1.0816393,0.49697167,-0.55224884,0.32204473,0.6419285,-0.77470803,0.775862,-0.07570287,3,W
